id,station_id,timestamp,crowd_level,passenger_count,capacity_percentage
47786,23,03-07-2026 19:00,4,998,71.28571429
47787,23,03-07-2026 20:00,3,534,38.14285714
47788,23,03-07-2026 21:00,1,269,19.21428571
47789,23,03-07-2026 22:00,2,80,5.714285714
47790,23,03-07-2026 23:00,2,61,4.357142857
47791,23,04-07-2026 00:00,1,76,5.428571429
47792,23,04-07-2026 01:00,1,107,7.642857143
47793,23,04-07-2026 02:00,1,136,9.714285714
47794,23,04-07-2026 03:00,2,50,3.571428571
47795,23,04-07-2026 04:00,1,50,3.571428571
47796,23,04-07-2026 05:00,2,77,5.5
47797,23,04-07-2026 06:00,4,243,17.35714286
47798,23,04-07-2026 07:00,4,1047,74.78571429
47799,23,04-07-2026 08:00,4,730,52.14285714
47800,23,04-07-2026 09:00,5,877,62.64285714
47801,23,04-07-2026 10:00,2,405,28.92857143
47802,23,04-07-2026 11:00,3,182,13
47803,23,04-07-2026 12:00,1,85,6.071428571
47804,23,04-07-2026 13:00,3,328,23.42857143
47805,23,04-07-2026 14:00,2,214,15.28571429
47806,23,04-07-2026 15:00,1,113,8.071428571
47807,23,04-07-2026 16:00,2,523,37.35714286
47808,23,04-07-2026 17:00,4,757,54.07142857
47809,23,04-07-2026 18:00,5,842,60.14285714
47810,23,04-07-2026 19:00,4,813,58.07142857
47811,23,04-07-2026 20:00,4,486,34.71428571
47812,23,04-07-2026 21:00,3,234,16.71428571
47813,23,04-07-2026 22:00,2,84,6
47814,23,04-07-2026 23:00,2,78,5.571428571
47815,23,05-07-2026 00:00,3,164,11.71428571
47816,23,05-07-2026 01:00,1,154,11
47817,23,05-07-2026 02:00,3,50,3.571428571
47818,23,05-07-2026 03:00,1,106,7.571428571
47819,23,05-07-2026 04:00,2,59,4.214285714
47820,23,05-07-2026 05:00,2,215,15.35714286
47821,23,05-07-2026 06:00,3,272,19.42857143
47822,23,05-07-2026 07:00,5,693,49.5
47823,23,05-07-2026 08:00,4,959,68.5
47824,23,05-07-2026 09:00,4,732,52.28571429
47825,23,05-07-2026 10:00,2,401,28.64285714
47826,23,05-07-2026 11:00,1,158,11.28571429
47827,23,05-07-2026 12:00,3,312,22.28571429
47828,23,05-07-2026 13:00,1,271,19.35714286
47829,23,05-07-2026 14:00,1,122,8.714285714
47830,23,05-07-2026 15:00,1,175,12.5
47831,23,05-07-2026 16:00,3,470,33.57142857
47832,23,05-07-2026 17:00,5,823,58.78571429
47833,23,05-07-2026 18:00,4,804,57.42857143
47834,23,05-07-2026 19:00,5,778,55.57142857
47835,23,05-07-2026 20:00,3,331,23.64285714
47836,23,05-07-2026 21:00,3,218,15.57142857
47837,23,05-07-2026 22:00,3,139,9.928571429
47838,23,05-07-2026 23:00,2,138,9.857142857
47839,23,06-07-2026 00:00,3,175,12.5
47840,23,06-07-2026 01:00,1,106,7.571428571
47841,23,06-07-2026 02:00,2,156,11.14285714
47842,23,06-07-2026 03:00,2,145,10.35714286
47843,23,06-07-2026 04:00,2,157,11.21428571
47844,23,06-07-2026 05:00,2,224,16
47845,23,06-07-2026 06:00,4,269,19.21428571
47846,23,06-07-2026 07:00,5,991,70.78571429
47847,23,06-07-2026 08:00,5,1161,82.92857143
47848,23,06-07-2026 09:00,5,903,64.5
47849,23,06-07-2026 10:00,4,581,41.5
47850,23,06-07-2026 11:00,2,108,7.714285714
47851,23,06-07-2026 12:00,3,50,3.571428571
47852,23,06-07-2026 13:00,3,228,16.28571429
47853,23,06-07-2026 14:00,3,191,13.64285714
47854,23,06-07-2026 15:00,1,292,20.85714286
47855,23,06-07-2026 16:00,2,413,29.5
47856,23,06-07-2026 17:00,4,967,69.07142857
47857,23,06-07-2026 18:00,4,1157,82.64285714
47858,23,06-07-2026 19:00,4,1363,97.35714286
47859,23,06-07-2026 20:00,3,604,43.14285714
47860,23,06-07-2026 21:00,2,133,9.5
47861,23,06-07-2026 22:00,1,128,9.142857143
47862,23,06-07-2026 23:00,2,123,8.785714286
47863,23,07-07-2026 00:00,1,85,6.071428571
47864,23,07-07-2026 01:00,1,92,6.571428571
47865,23,07-07-2026 02:00,3,132,9.428571429
47866,23,07-07-2026 03:00,2,50,3.571428571
47867,23,07-07-2026 04:00,1,79,5.642857143
47868,23,07-07-2026 05:00,1,96,6.857142857
47869,23,07-07-2026 06:00,3,340,24.28571429
47870,23,07-07-2026 07:00,4,885,63.21428571
47871,23,07-07-2026 08:00,4,1223,87.35714286
47872,23,07-07-2026 09:00,5,1197,85.5
47873,23,07-07-2026 10:00,2,485,34.64285714
47874,23,07-07-2026 11:00,3,71,5.071428571
47875,23,07-07-2026 12:00,2,247,17.64285714
47876,23,07-07-2026 13:00,3,121,8.642857143
47877,23,07-07-2026 14:00,3,108,7.714285714
47878,23,07-07-2026 15:00,1,100,7.142857143
47879,23,07-07-2026 16:00,3,468,33.42857143
47880,23,07-07-2026 17:00,4,889,63.5
47881,23,07-07-2026 18:00,5,1026,73.28571429
47882,23,07-07-2026 19:00,5,1035,73.92857143
47883,23,07-07-2026 20:00,3,353,25.21428571
47884,23,07-07-2026 21:00,1,212,15.14285714
47885,23,07-07-2026 22:00,2,148,10.57142857
47886,23,07-07-2026 23:00,3,77,5.5
47887,24,01-07-2026 00:00,1,67,4.785714286
47888,24,01-07-2026 01:00,3,75,5.357142857
47889,24,01-07-2026 02:00,2,50,3.571428571
47890,24,01-07-2026 03:00,2,160,11.42857143
47891,24,01-07-2026 04:00,1,50,3.571428571
47892,24,01-07-2026 05:00,3,293,20.92857143
47893,24,01-07-2026 06:00,3,387,27.64285714
47894,24,01-07-2026 07:00,4,870,62.14285714
47895,24,01-07-2026 08:00,5,802,57.28571429
47896,24,01-07-2026 09:00,5,1085,77.5
47897,24,01-07-2026 10:00,2,483,34.5
47898,24,01-07-2026 11:00,1,174,12.42857143
47899,24,01-07-2026 12:00,3,142,10.14285714
47900,24,01-07-2026 13:00,1,224,16
47901,24,01-07-2026 14:00,2,168,12
47902,24,01-07-2026 15:00,3,208,14.85714286
47903,24,01-07-2026 16:00,4,513,36.64285714
47904,24,01-07-2026 17:00,5,1013,72.35714286
47905,24,01-07-2026 18:00,4,1113,79.5
47906,24,01-07-2026 19:00,4,902,64.42857143
47907,24,01-07-2026 20:00,2,399,28.5
47908,24,01-07-2026 21:00,3,266,19
47909,24,01-07-2026 22:00,3,106,7.571428571
47910,24,01-07-2026 23:00,2,128,9.142857143
47911,24,02-07-2026 00:00,2,125,8.928571429
47912,24,02-07-2026 01:00,3,100,7.142857143
47913,24,02-07-2026 02:00,1,79,5.642857143
47914,24,02-07-2026 03:00,1,152,10.85714286
47915,24,02-07-2026 04:00,1,98,7
47916,24,02-07-2026 05:00,2,186,13.28571429
47917,24,02-07-2026 06:00,2,306,21.85714286
47918,24,02-07-2026 07:00,5,1017,72.64285714
47919,24,02-07-2026 08:00,4,1133,80.92857143
47920,24,02-07-2026 09:00,4,911,65.07142857
47921,24,02-07-2026 10:00,2,354,25.28571429
47922,24,02-07-2026 11:00,1,170,12.14285714
47923,24,02-07-2026 12:00,3,61,4.357142857
47924,24,02-07-2026 13:00,1,167,11.92857143
47925,24,02-07-2026 14:00,2,154,11
47926,24,02-07-2026 15:00,1,178,12.71428571
47927,24,02-07-2026 16:00,4,286,20.42857143
47928,24,02-07-2026 17:00,5,1176,84
47929,24,02-07-2026 18:00,4,1007,71.92857143
47930,24,02-07-2026 19:00,4,1016,72.57142857
47931,24,02-07-2026 20:00,4,517,36.92857143
47932,24,02-07-2026 21:00,1,153,10.92857143
47933,24,02-07-2026 22:00,1,80,5.714285714
47934,24,02-07-2026 23:00,1,129,9.214285714
47935,24,03-07-2026 00:00,2,173,12.35714286
47936,24,03-07-2026 01:00,1,136,9.714285714
47937,24,03-07-2026 02:00,2,75,5.357142857
47938,24,03-07-2026 03:00,2,109,7.785714286
47939,24,03-07-2026 04:00,1,117,8.357142857
47940,24,03-07-2026 05:00,3,131,9.357142857
47941,24,03-07-2026 06:00,3,458,32.71428571
47942,24,03-07-2026 07:00,5,829,59.21428571
47943,24,03-07-2026 08:00,5,980,70
47944,24,03-07-2026 09:00,5,947,67.64285714
47945,24,03-07-2026 10:00,3,381,27.21428571
47946,24,03-07-2026 11:00,1,189,13.5
47947,24,03-07-2026 12:00,2,117,8.357142857
47948,24,03-07-2026 13:00,3,173,12.35714286
47949,24,03-07-2026 14:00,1,143,10.21428571
47950,24,03-07-2026 15:00,1,164,11.71428571
47951,24,03-07-2026 16:00,4,641,45.78571429
47952,24,03-07-2026 17:00,5,902,64.42857143
47953,24,03-07-2026 18:00,4,950,67.85714286
47954,24,03-07-2026 19:00,4,908,64.85714286
47955,24,03-07-2026 20:00,4,490,35
47956,24,03-07-2026 21:00,1,196,14
47957,24,03-07-2026 22:00,3,176,12.57142857
47958,24,03-07-2026 23:00,2,95,6.785714286
47959,24,04-07-2026 00:00,3,123,8.785714286
47960,24,04-07-2026 01:00,3,50,3.571428571
47961,24,04-07-2026 02:00,2,126,9
47962,24,04-07-2026 03:00,2,122,8.714285714
47963,24,04-07-2026 04:00,1,65,4.642857143
47964,24,04-07-2026 05:00,1,224,16
47965,24,04-07-2026 06:00,4,331,23.64285714
47966,24,04-07-2026 07:00,5,911,65.07142857
47967,24,04-07-2026 08:00,4,883,63.07142857
47968,24,04-07-2026 09:00,4,842,60.14285714
47969,24,04-07-2026 10:00,4,270,19.28571429
47970,24,04-07-2026 11:00,3,215,15.35714286
47971,24,04-07-2026 12:00,2,173,12.35714286
47972,24,04-07-2026 13:00,2,210,15
47973,24,04-07-2026 14:00,3,121,8.642857143
47974,24,04-07-2026 15:00,3,233,16.64285714
47975,24,04-07-2026 16:00,4,319,22.78571429
47976,24,04-07-2026 17:00,4,923,65.92857143
47977,24,04-07-2026 18:00,4,965,68.92857143
47978,24,04-07-2026 19:00,4,820,58.57142857
47979,24,04-07-2026 20:00,2,494,35.28571429
47980,24,04-07-2026 21:00,2,231,16.5
47981,24,04-07-2026 22:00,3,126,9
47982,24,04-07-2026 23:00,3,166,11.85714286
47983,24,05-07-2026 00:00,2,144,10.28571429
47984,24,05-07-2026 01:00,2,127,9.071428571
47985,24,05-07-2026 02:00,1,101,7.214285714
47986,24,05-07-2026 03:00,1,155,11.07142857
47987,24,05-07-2026 04:00,1,66,4.714285714
47988,24,05-07-2026 05:00,1,165,11.78571429
47989,24,05-07-2026 06:00,3,588,42
47990,24,05-07-2026 07:00,5,786,56.14285714
47991,24,05-07-2026 08:00,5,868,62
47992,24,05-07-2026 09:00,5,853,60.92857143
47993,24,05-07-2026 10:00,4,523,37.35714286
47994,24,05-07-2026 11:00,3,169,12.07142857
47995,24,05-07-2026 12:00,2,117,8.357142857
47996,24,05-07-2026 13:00,3,188,13.42857143
47997,24,05-07-2026 14:00,2,232,16.57142857
47998,24,05-07-2026 15:00,3,133,9.5
47999,24,05-07-2026 16:00,4,458,32.71428571
48000,24,05-07-2026 17:00,4,615,43.92857143
48001,24,05-07-2026 18:00,5,966,69
48002,24,05-07-2026 19:00,5,1069,76.35714286
48003,24,05-07-2026 20:00,3,516,36.85714286
48004,24,05-07-2026 21:00,3,121,8.642857143
48005,24,05-07-2026 22:00,2,144,10.28571429
48006,24,05-07-2026 23:00,1,139,9.928571429
48007,24,06-07-2026 00:00,3,151,10.78571429
48008,24,06-07-2026 01:00,3,77,5.5
48009,24,06-07-2026 02:00,3,162,11.57142857
48010,24,06-07-2026 03:00,1,99,7.071428571
48011,24,06-07-2026 04:00,3,66,4.714285714
48012,24,06-07-2026 05:00,3,222,15.85714286
48013,24,06-07-2026 06:00,3,409,29.21428571
48014,24,06-07-2026 07:00,5,1225,87.5
48015,24,06-07-2026 08:00,5,999,71.35714286
48016,24,06-07-2026 09:00,4,1033,73.78571429
48017,24,06-07-2026 10:00,3,457,32.64285714
48018,24,06-07-2026 11:00,2,171,12.21428571
48019,24,06-07-2026 12:00,2,134,9.571428571
48020,24,06-07-2026 13:00,3,248,17.71428571
48021,24,06-07-2026 14:00,2,126,9
48022,24,06-07-2026 15:00,3,138,9.857142857
48023,24,06-07-2026 16:00,2,259,18.5
48024,24,06-07-2026 17:00,4,1025,73.21428571
48025,24,06-07-2026 18:00,5,929,66.35714286
48026,24,06-07-2026 19:00,4,859,61.35714286
48027,24,06-07-2026 20:00,3,238,17
48028,24,06-07-2026 21:00,1,278,19.85714286
48029,24,06-07-2026 22:00,1,100,7.142857143
48030,24,06-07-2026 23:00,2,161,11.5
48031,24,07-07-2026 00:00,3,136,9.714285714
48032,24,07-07-2026 01:00,1,62,4.428571429
48033,24,07-07-2026 02:00,2,114,8.142857143
48034,24,07-07-2026 03:00,3,107,7.642857143
48035,24,07-07-2026 04:00,1,107,7.642857143
48036,24,07-07-2026 05:00,3,185,13.21428571
48037,24,07-07-2026 06:00,3,342,24.42857143
48038,24,07-07-2026 07:00,5,900,64.28571429
48039,24,07-07-2026 08:00,4,828,59.14285714
48040,24,07-07-2026 09:00,4,913,65.21428571
48041,24,07-07-2026 10:00,3,292,20.85714286
48042,24,07-07-2026 11:00,3,234,16.71428571
48043,24,07-07-2026 12:00,3,238,17
48044,24,07-07-2026 13:00,1,368,26.28571429
48045,24,07-07-2026 14:00,1,155,11.07142857
48046,24,07-07-2026 15:00,3,235,16.78571429
48047,24,07-07-2026 16:00,2,452,32.28571429
48048,24,07-07-2026 17:00,5,1186,84.71428571
48049,24,07-07-2026 18:00,5,861,61.5
48050,24,07-07-2026 19:00,5,1296,92.57142857
48051,24,07-07-2026 20:00,3,534,38.14285714
48052,24,07-07-2026 21:00,3,116,8.285714286
48053,24,07-07-2026 22:00,3,77,5.5
48054,24,07-07-2026 23:00,2,115,8.214285714
48055,25,01-07-2026 00:00,3,106,7.571428571
48056,25,01-07-2026 01:00,2,54,3.857142857
48057,25,01-07-2026 02:00,3,126,9
48058,25,01-07-2026 03:00,2,50,3.571428571
48059,25,01-07-2026 04:00,1,179,12.78571429
48060,25,01-07-2026 05:00,3,113,8.071428571
48061,25,01-07-2026 06:00,3,468,33.42857143
48062,25,01-07-2026 07:00,5,811,57.92857143
48063,25,01-07-2026 08:00,4,1019,72.78571429
48064,25,01-07-2026 09:00,4,1162,83
48065,25,01-07-2026 10:00,3,530,37.85714286
48066,25,01-07-2026 11:00,1,183,13.07142857
48067,25,01-07-2026 12:00,1,283,20.21428571
48068,25,01-07-2026 13:00,1,230,16.42857143
48069,25,01-07-2026 14:00,1,270,19.28571429
48070,25,01-07-2026 15:00,1,179,12.78571429
48071,25,01-07-2026 16:00,3,345,24.64285714
48072,25,01-07-2026 17:00,5,963,68.78571429
48073,25,01-07-2026 18:00,4,882,63
48074,25,01-07-2026 19:00,5,1177,84.07142857
48075,25,01-07-2026 20:00,3,349,24.92857143
48076,25,01-07-2026 21:00,3,149,10.64285714
48077,25,01-07-2026 22:00,2,149,10.64285714
48078,25,01-07-2026 23:00,2,83,5.928571429
48079,25,02-07-2026 00:00,1,50,3.571428571
48080,25,02-07-2026 01:00,3,110,7.857142857
48081,25,02-07-2026 02:00,3,50,3.571428571
48082,25,02-07-2026 03:00,3,157,11.21428571
48083,25,02-07-2026 04:00,2,90,6.428571429
48084,25,02-07-2026 05:00,1,245,17.5
48085,25,02-07-2026 06:00,3,399,28.5
48086,25,02-07-2026 07:00,5,885,63.21428571
48087,25,02-07-2026 08:00,5,883,63.07142857
48088,25,02-07-2026 09:00,5,1041,74.35714286
48089,25,02-07-2026 10:00,3,517,36.92857143
48090,25,02-07-2026 11:00,2,186,13.28571429
48091,25,02-07-2026 12:00,1,146,10.42857143
48092,25,02-07-2026 13:00,2,50,3.571428571
48093,25,02-07-2026 14:00,3,299,21.35714286
48094,25,02-07-2026 15:00,3,160,11.42857143
48095,25,02-07-2026 16:00,2,623,44.5
48096,25,02-07-2026 17:00,5,1154,82.42857143
48097,25,02-07-2026 18:00,4,797,56.92857143
48098,25,02-07-2026 19:00,5,875,62.5
48099,25,02-07-2026 20:00,4,223,15.92857143
48100,25,02-07-2026 21:00,3,213,15.21428571
48101,25,02-07-2026 22:00,2,90,6.428571429
48102,25,02-07-2026 23:00,3,110,7.857142857
48103,25,03-07-2026 00:00,2,118,8.428571429
48104,25,03-07-2026 01:00,1,193,13.78571429
48105,25,03-07-2026 02:00,3,72,5.142857143
48106,25,03-07-2026 03:00,2,103,7.357142857
48107,25,03-07-2026 04:00,2,125,8.928571429
48108,25,03-07-2026 05:00,1,277,19.78571429
48109,25,03-07-2026 06:00,4,419,29.92857143
48110,25,03-07-2026 07:00,4,744,53.14285714
48111,25,03-07-2026 08:00,4,1216,86.85714286
48112,25,03-07-2026 09:00,5,1069,76.35714286
48113,25,03-07-2026 10:00,4,416,29.71428571
48114,25,03-07-2026 11:00,3,277,19.78571429
48115,25,03-07-2026 12:00,1,136,9.714285714
48116,25,03-07-2026 13:00,1,322,23
48117,25,03-07-2026 14:00,1,200,14.28571429
48118,25,03-07-2026 15:00,3,265,18.92857143
48119,25,03-07-2026 16:00,3,447,31.92857143
48120,25,03-07-2026 17:00,5,905,64.64285714
48121,25,03-07-2026 18:00,4,781,55.78571429
48122,25,03-07-2026 19:00,5,1089,77.78571429
48123,25,03-07-2026 20:00,2,514,36.71428571
48124,25,03-07-2026 21:00,2,196,14
48125,25,03-07-2026 22:00,1,50,3.571428571
48126,25,03-07-2026 23:00,2,133,9.5
48127,25,04-07-2026 00:00,3,163,11.64285714
48128,25,04-07-2026 01:00,1,105,7.5
48129,25,04-07-2026 02:00,2,72,5.142857143
48130,25,04-07-2026 03:00,3,91,6.5
48131,25,04-07-2026 04:00,1,115,8.214285714
48132,25,04-07-2026 05:00,2,259,18.5
48133,25,04-07-2026 06:00,2,453,32.35714286
48134,25,04-07-2026 07:00,5,853,60.92857143
48135,25,04-07-2026 08:00,4,843,60.21428571
48136,25,04-07-2026 09:00,4,690,49.28571429
48137,25,04-07-2026 10:00,4,539,38.5
48138,25,04-07-2026 11:00,1,127,9.071428571
48139,25,04-07-2026 12:00,3,257,18.35714286
48140,25,04-07-2026 13:00,2,164,11.71428571
48141,25,04-07-2026 14:00,2,219,15.64285714
48142,25,04-07-2026 15:00,2,232,16.57142857
48143,25,04-07-2026 16:00,4,606,43.28571429
48144,25,04-07-2026 17:00,4,592,42.28571429
48145,25,04-07-2026 18:00,5,664,47.42857143
48146,25,04-07-2026 19:00,5,691,49.35714286
48147,25,04-07-2026 20:00,2,331,23.64285714
48148,25,04-07-2026 21:00,1,219,15.64285714
48149,25,04-07-2026 22:00,1,133,9.5
48150,25,04-07-2026 23:00,1,175,12.5
48151,25,05-07-2026 00:00,1,100,7.142857143
48152,25,05-07-2026 01:00,2,83,5.928571429
48153,25,05-07-2026 02:00,2,80,5.714285714
48154,25,05-07-2026 03:00,1,158,11.28571429
48155,25,05-07-2026 04:00,1,108,7.714285714
48156,25,05-07-2026 05:00,3,100,7.142857143
48157,25,05-07-2026 06:00,3,537,38.35714286
48158,25,05-07-2026 07:00,4,1037,74.07142857
48159,25,05-07-2026 08:00,5,904,64.57142857
48160,25,05-07-2026 09:00,4,847,60.5
48161,25,05-07-2026 10:00,2,429,30.64285714
48162,25,05-07-2026 11:00,2,109,7.785714286
48163,25,05-07-2026 12:00,3,192,13.71428571
48164,25,05-07-2026 13:00,2,206,14.71428571
48165,25,05-07-2026 14:00,3,211,15.07142857
48166,25,05-07-2026 15:00,3,278,19.85714286
48167,25,05-07-2026 16:00,3,525,37.5
48168,25,05-07-2026 17:00,5,738,52.71428571
48169,25,05-07-2026 18:00,5,761,54.35714286
48170,25,05-07-2026 19:00,4,853,60.92857143
48171,25,05-07-2026 20:00,3,631,45.07142857
48172,25,05-07-2026 21:00,3,255,18.21428571
48173,25,05-07-2026 22:00,1,70,5
48174,25,05-07-2026 23:00,3,133,9.5
48175,25,06-07-2026 00:00,1,60,4.285714286
48176,25,06-07-2026 01:00,3,64,4.571428571
48177,25,06-07-2026 02:00,1,160,11.42857143
48178,25,06-07-2026 03:00,2,102,7.285714286
48179,25,06-07-2026 04:00,3,66,4.714285714
48180,25,06-07-2026 05:00,3,202,14.42857143
48181,25,06-07-2026 06:00,3,525,37.5
48182,25,06-07-2026 07:00,5,888,63.42857143
48183,25,06-07-2026 08:00,4,840,60
48184,25,06-07-2026 09:00,4,913,65.21428571
48185,25,06-07-2026 10:00,4,416,29.71428571
48186,25,06-07-2026 11:00,3,231,16.5
48187,25,06-07-2026 12:00,2,199,14.21428571
48188,25,06-07-2026 13:00,1,209,14.92857143
48189,25,06-07-2026 14:00,2,155,11.07142857
48190,25,06-07-2026 15:00,3,296,21.14285714
48191,25,06-07-2026 16:00,4,482,34.42857143
48192,25,06-07-2026 17:00,4,1053,75.21428571
48193,25,06-07-2026 18:00,4,1063,75.92857143
48194,25,06-07-2026 19:00,5,968,69.14285714
48195,25,06-07-2026 20:00,2,586,41.85714286
48196,25,06-07-2026 21:00,1,173,12.35714286
48197,25,06-07-2026 22:00,2,100,7.142857143
48198,25,06-07-2026 23:00,2,72,5.142857143
48199,25,07-07-2026 00:00,2,100,7.142857143
48200,25,07-07-2026 01:00,3,134,9.571428571
48201,25,07-07-2026 02:00,3,52,3.714285714
48202,25,07-07-2026 03:00,3,119,8.5
48203,25,07-07-2026 04:00,2,50,3.571428571
48204,25,07-07-2026 05:00,1,176,12.57142857
48205,25,07-07-2026 06:00,2,366,26.14285714
48206,25,07-07-2026 07:00,5,1232,88
48207,25,07-07-2026 08:00,4,1223,87.35714286
48208,25,07-07-2026 09:00,5,1129,80.64285714
48209,25,07-07-2026 10:00,4,426,30.42857143
48210,25,07-07-2026 11:00,2,299,21.35714286
48211,25,07-07-2026 12:00,1,50,3.571428571
48212,25,07-07-2026 13:00,1,220,15.71428571
48213,25,07-07-2026 14:00,3,154,11
48214,25,07-07-2026 15:00,1,227,16.21428571
48215,25,07-07-2026 16:00,4,588,42
48216,25,07-07-2026 17:00,4,883,63.07142857
48217,25,07-07-2026 18:00,5,1043,74.5
48218,25,07-07-2026 19:00,4,1106,79
48219,25,07-07-2026 20:00,4,597,42.64285714
48220,25,07-07-2026 21:00,2,238,17
48221,25,07-07-2026 22:00,3,87,6.214285714
48222,25,07-07-2026 23:00,1,142,10.14285714
48223,26,01-07-2026 00:00,1,112,8
48224,26,01-07-2026 01:00,3,97,6.928571429
48225,26,01-07-2026 02:00,2,152,10.85714286
48226,26,01-07-2026 03:00,1,152,10.85714286
48227,26,01-07-2026 04:00,2,81,5.785714286
48228,26,01-07-2026 05:00,3,253,18.07142857
48229,26,01-07-2026 06:00,2,310,22.14285714
48230,26,01-07-2026 07:00,4,960,68.57142857
48231,26,01-07-2026 08:00,5,1094,78.14285714
48232,26,01-07-2026 09:00,5,841,60.07142857
48233,26,01-07-2026 10:00,3,578,41.28571429
48234,26,01-07-2026 11:00,1,144,10.28571429
48235,26,01-07-2026 12:00,3,110,7.857142857
48236,26,01-07-2026 13:00,2,264,18.85714286
48237,26,01-07-2026 14:00,1,342,24.42857143
48238,26,01-07-2026 15:00,1,256,18.28571429
48239,26,01-07-2026 16:00,2,463,33.07142857
48240,26,01-07-2026 17:00,4,1126,80.42857143
48241,26,01-07-2026 18:00,5,863,61.64285714
48242,26,01-07-2026 19:00,5,1128,80.57142857
48243,26,01-07-2026 20:00,2,414,29.57142857
48244,26,01-07-2026 21:00,1,163,11.64285714
48245,26,01-07-2026 22:00,2,183,13.07142857
48246,26,01-07-2026 23:00,2,130,9.285714286
48247,26,02-07-2026 00:00,2,124,8.857142857
48248,26,02-07-2026 01:00,1,128,9.142857143
48249,26,02-07-2026 02:00,1,94,6.714285714
48250,26,02-07-2026 03:00,1,137,9.785714286
48251,26,02-07-2026 04:00,1,105,7.5
48252,26,02-07-2026 05:00,3,161,11.5
48253,26,02-07-2026 06:00,3,554,39.57142857
48254,26,02-07-2026 07:00,4,1058,75.57142857
48255,26,02-07-2026 08:00,5,1099,78.5
48256,26,02-07-2026 09:00,4,1247,89.07142857
48257,26,02-07-2026 10:00,3,356,25.42857143
48258,26,02-07-2026 11:00,2,254,18.14285714
48259,26,02-07-2026 12:00,3,223,15.92857143
48260,26,02-07-2026 13:00,3,326,23.28571429
48261,26,02-07-2026 14:00,3,201,14.35714286
48262,26,02-07-2026 15:00,3,225,16.07142857
48263,26,02-07-2026 16:00,4,372,26.57142857
48264,26,02-07-2026 17:00,5,1149,82.07142857
48265,26,02-07-2026 18:00,4,908,64.85714286
48266,26,02-07-2026 19:00,5,921,65.78571429
48267,26,02-07-2026 20:00,3,423,30.21428571
48268,26,02-07-2026 21:00,2,267,19.07142857
48269,26,02-07-2026 22:00,3,136,9.714285714
48270,26,02-07-2026 23:00,2,86,6.142857143
48271,26,03-07-2026 00:00,1,50,3.571428571
48272,26,03-07-2026 01:00,1,155,11.07142857
48273,26,03-07-2026 02:00,1,68,4.857142857
48274,26,03-07-2026 03:00,1,100,7.142857143
48275,26,03-07-2026 04:00,1,83,5.928571429
48276,26,03-07-2026 05:00,1,237,16.92857143
48277,26,03-07-2026 06:00,2,505,36.07142857
48278,26,03-07-2026 07:00,4,1247,89.07142857
48279,26,03-07-2026 08:00,5,937,66.92857143
48280,26,03-07-2026 09:00,4,984,70.28571429
48281,26,03-07-2026 10:00,3,410,29.28571429
48282,26,03-07-2026 11:00,3,213,15.21428571
48283,26,03-07-2026 12:00,1,193,13.78571429
48284,26,03-07-2026 13:00,3,314,22.42857143
48285,26,03-07-2026 14:00,1,287,20.5
48286,26,03-07-2026 15:00,1,193,13.78571429
48287,26,03-07-2026 16:00,4,485,34.64285714
48288,26,03-07-2026 17:00,5,1257,89.78571429
48289,26,03-07-2026 18:00,5,984,70.28571429
48290,26,03-07-2026 19:00,5,1101,78.64285714
48291,26,03-07-2026 20:00,2,435,31.07142857
48292,26,03-07-2026 21:00,1,87,6.214285714
48293,26,03-07-2026 22:00,1,139,9.928571429
48294,26,03-07-2026 23:00,3,62,4.428571429
48295,26,04-07-2026 00:00,3,87,6.214285714
48296,26,04-07-2026 01:00,2,52,3.714285714
48297,26,04-07-2026 02:00,2,132,9.428571429
48298,26,04-07-2026 03:00,3,141,10.07142857
48299,26,04-07-2026 04:00,3,125,8.928571429
48300,26,04-07-2026 05:00,1,160,11.42857143
48301,26,04-07-2026 06:00,4,326,23.28571429
48302,26,04-07-2026 07:00,5,632,45.14285714
48303,26,04-07-2026 08:00,4,995,71.07142857
48304,26,04-07-2026 09:00,4,1101,78.64285714
48305,26,04-07-2026 10:00,2,337,24.07142857
48306,26,04-07-2026 11:00,2,264,18.85714286
48307,26,04-07-2026 12:00,2,172,12.28571429
48308,26,04-07-2026 13:00,1,50,3.571428571
48309,26,04-07-2026 14:00,1,131,9.357142857
48310,26,04-07-2026 15:00,3,249,17.78571429
48311,26,04-07-2026 16:00,2,557,39.78571429
48312,26,04-07-2026 17:00,4,1012,72.28571429
48313,26,04-07-2026 18:00,4,931,66.5
48314,26,04-07-2026 19:00,4,884,63.14285714
48315,26,04-07-2026 20:00,4,500,35.71428571
48316,26,04-07-2026 21:00,1,181,12.92857143
48317,26,04-07-2026 22:00,1,66,4.714285714
48318,26,04-07-2026 23:00,2,183,13.07142857
48319,26,05-07-2026 00:00,1,109,7.785714286
48320,26,05-07-2026 01:00,2,148,10.57142857
48321,26,05-07-2026 02:00,2,69,4.928571429
48322,26,05-07-2026 03:00,2,121,8.642857143
48323,26,05-07-2026 04:00,2,66,4.714285714
48324,26,05-07-2026 05:00,1,256,18.28571429
48325,26,05-07-2026 06:00,4,457,32.64285714
48326,26,05-07-2026 07:00,4,804,57.42857143
48327,26,05-07-2026 08:00,5,739,52.78571429
48328,26,05-07-2026 09:00,5,907,64.78571429
48329,26,05-07-2026 10:00,3,353,25.21428571
