id,station_id,day_of_week,hour,avg_passengers,peak_status
47742,23,2,23,164,off-peak
47743,23,3,0,179,off-peak
47744,23,3,1,295,off-peak
47745,23,3,2,330,off-peak
47746,23,3,3,251,off-peak
47747,23,3,4,196,off-peak
47748,23,3,5,190,off-peak
47749,23,3,6,324,off-peak
47750,23,3,7,1219,peak
47751,23,3,8,1201,peak
47752,23,3,9,904,peak
47753,23,3,10,278,off-peak
47754,23,3,11,161,off-peak
47755,23,3,12,349,off-peak
47756,23,3,13,261,off-peak
47757,23,3,14,332,off-peak
47758,23,3,15,303,off-peak
47759,23,3,16,150,off-peak
47760,23,3,17,828,peak
47761,23,3,18,1043,peak
47762,23,3,19,1064,peak
47763,23,3,20,243,off-peak
47764,23,3,21,285,off-peak
47765,23,3,22,232,off-peak
47766,23,3,23,290,off-peak
47767,23,4,0,259,off-peak
47768,23,4,1,282,off-peak
47769,23,4,2,322,off-peak
47770,23,4,3,300,off-peak
47771,23,4,4,273,off-peak
47772,23,4,5,260,off-peak
47773,23,4,6,332,off-peak
47774,23,4,7,832,peak
47775,23,4,8,882,peak
47776,23,4,9,972,peak
47777,23,4,10,301,off-peak
47778,23,4,11,120,off-peak
47779,23,4,12,243,off-peak
47780,23,4,13,149,off-peak
47781,23,4,14,231,off-peak
47782,23,4,15,199,off-peak
47783,23,4,16,119,off-peak
47784,23,4,17,1087,peak
47785,23,4,18,1231,peak
47786,23,4,19,1010,peak
47787,23,4,20,277,off-peak
47788,23,4,21,148,off-peak
47789,23,4,22,100,off-peak
47790,23,4,23,115,off-peak
47791,23,5,0,160,off-peak
47792,23,5,1,344,off-peak
47793,23,5,2,219,off-peak
47794,23,5,3,276,off-peak
47795,23,5,4,169,off-peak
47796,23,5,5,134,off-peak
47797,23,5,6,109,off-peak
47798,23,5,7,808,peak
47799,23,5,8,872,peak
47800,23,5,9,792,peak
47801,23,5,10,192,off-peak
47802,23,5,11,178,off-peak
47803,23,5,12,156,off-peak
47804,23,5,13,221,off-peak
47805,23,5,14,282,off-peak
47806,23,5,15,184,off-peak
47807,23,5,16,100,off-peak
47808,23,5,17,1168,peak
47809,23,5,18,1007,peak
47810,23,5,19,884,peak
47811,23,5,20,113,off-peak
47812,23,5,21,257,off-peak
47813,23,5,22,237,off-peak
47814,23,5,23,219,off-peak
47815,23,6,0,310,off-peak
47816,23,6,1,155,off-peak
47817,23,6,2,154,off-peak
47818,23,6,3,256,off-peak
47819,23,6,4,318,off-peak
47820,23,6,5,110,off-peak
47821,23,6,6,292,off-peak
47822,23,6,7,1187,peak
47823,23,6,8,1044,peak
47824,23,6,9,960,peak
47825,23,6,10,101,off-peak
47826,23,6,11,177,off-peak
47827,23,6,12,303,off-peak
47828,23,6,13,168,off-peak
47829,23,6,14,112,off-peak
47830,23,6,15,167,off-peak
47831,23,6,16,197,off-peak
47832,23,6,17,996,peak
47833,23,6,18,824,peak
47834,23,6,19,965,peak
47835,23,6,20,156,off-peak
47836,23,6,21,232,off-peak
47837,23,6,22,138,off-peak
47838,23,6,23,282,off-peak
47839,23,0,0,297,off-peak
47840,23,0,1,102,off-peak
47841,23,0,2,320,off-peak
47842,23,0,3,293,off-peak
47843,23,0,4,123,off-peak
47844,23,0,5,299,off-peak
47845,23,0,6,189,off-peak
47846,23,0,7,971,peak
47847,23,0,8,1130,peak
47848,23,0,9,767,peak
47849,23,0,10,348,off-peak
47850,23,0,11,181,off-peak
47851,23,0,12,184,off-peak
47852,23,0,13,156,off-peak
47853,23,0,14,193,off-peak
47854,23,0,15,164,off-peak
47855,23,0,16,301,off-peak
47856,23,0,17,1081,peak
47857,23,0,18,753,peak
47858,23,0,19,757,peak
47859,23,0,20,134,off-peak
47860,23,0,21,264,off-peak
47861,23,0,22,145,off-peak
47862,23,0,23,309,off-peak
47863,23,1,0,190,off-peak
47864,23,1,1,251,off-peak
47865,23,1,2,217,off-peak
47866,23,1,3,204,off-peak
47867,23,1,4,102,off-peak
47868,23,1,5,234,off-peak
47869,23,1,6,233,off-peak
47870,23,1,7,841,peak
47871,23,1,8,970,peak
47872,23,1,9,755,peak
47873,23,1,10,226,off-peak
47874,23,1,11,144,off-peak
47875,23,1,12,136,off-peak
47876,23,1,13,274,off-peak
47877,23,1,14,140,off-peak
47878,23,1,15,187,off-peak
47879,23,1,16,313,off-peak
47880,23,1,17,1033,peak
47881,23,1,18,923,peak
47882,23,1,19,1120,peak
47883,23,1,20,198,off-peak
47884,23,1,21,261,off-peak
47885,23,1,22,296,off-peak
47886,23,1,23,305,off-peak
47887,24,2,0,236,off-peak
47888,24,2,1,164,off-peak
47889,24,2,2,259,off-peak
47890,24,2,3,117,off-peak
47891,24,2,4,311,off-peak
47892,24,2,5,303,off-peak
47893,24,2,6,163,off-peak
47894,24,2,7,1164,peak
47895,24,2,8,786,peak
47896,24,2,9,1177,peak
47897,24,2,10,205,off-peak
47898,24,2,11,290,off-peak
47899,24,2,12,129,off-peak
47900,24,2,13,233,off-peak
47901,24,2,14,107,off-peak
47902,24,2,15,224,off-peak
47903,24,2,16,237,off-peak
47904,24,2,17,1007,peak
47905,24,2,18,1099,peak
47906,24,2,19,1083,peak
47907,24,2,20,122,off-peak
47908,24,2,21,280,off-peak
47909,24,2,22,154,off-peak
47910,24,2,23,173,off-peak
47911,24,3,0,269,off-peak
47912,24,3,1,100,off-peak
47913,24,3,2,165,off-peak
47914,24,3,3,125,off-peak
47915,24,3,4,337,off-peak
47916,24,3,5,331,off-peak
47917,24,3,6,220,off-peak
47918,24,3,7,768,peak
47919,24,3,8,795,peak
47920,24,3,9,852,peak
47921,24,3,10,121,off-peak
47922,24,3,11,282,off-peak
47923,24,3,12,174,off-peak
47924,24,3,13,127,off-peak
47925,24,3,14,267,off-peak
47926,24,3,15,180,off-peak
47927,24,3,16,166,off-peak
47928,24,3,17,1132,peak
47929,24,3,18,753,peak
47930,24,3,19,1129,peak
47931,24,3,20,267,off-peak
47932,24,3,21,130,off-peak
47933,24,3,22,235,off-peak
47934,24,3,23,197,off-peak
47935,24,4,0,187,off-peak
47936,24,4,1,319,off-peak
47937,24,4,2,179,off-peak
47938,24,4,3,221,off-peak
47939,24,4,4,126,off-peak
47940,24,4,5,257,off-peak
47941,24,4,6,287,off-peak
47942,24,4,7,947,peak
47943,24,4,8,957,peak
47944,24,4,9,1062,peak
47945,24,4,10,104,off-peak
47946,24,4,11,200,off-peak
47947,24,4,12,105,off-peak
47948,24,4,13,283,off-peak
47949,24,4,14,140,off-peak
47950,24,4,15,116,off-peak
47951,24,4,16,208,off-peak
47952,24,4,17,1052,peak
47953,24,4,18,1153,peak
47954,24,4,19,823,peak
47955,24,4,20,116,off-peak
47956,24,4,21,143,off-peak
47957,24,4,22,138,off-peak
47958,24,4,23,348,off-peak
47959,24,5,0,284,off-peak
47960,24,5,1,285,off-peak
47961,24,5,2,318,off-peak
47962,24,5,3,240,off-peak
47963,24,5,4,253,off-peak
47964,24,5,5,265,off-peak
47965,24,5,6,189,off-peak
47966,24,5,7,882,peak
47967,24,5,8,791,peak
47968,24,5,9,1188,peak
47969,24,5,10,108,off-peak
47970,24,5,11,239,off-peak
47971,24,5,12,312,off-peak
47972,24,5,13,267,off-peak
47973,24,5,14,173,off-peak
47974,24,5,15,254,off-peak
47975,24,5,16,230,off-peak
47976,24,5,17,1162,peak
47977,24,5,18,1015,peak
47978,24,5,19,1178,peak
47979,24,5,20,242,off-peak
47980,24,5,21,344,off-peak
47981,24,5,22,232,off-peak
47982,24,5,23,335,off-peak
47983,24,6,0,104,off-peak
47984,24,6,1,156,off-peak
47985,24,6,2,184,off-peak
47986,24,6,3,124,off-peak
47987,24,6,4,327,off-peak
47988,24,6,5,204,off-peak
47989,24,6,6,298,off-peak
47990,24,6,7,1165,peak
47991,24,6,8,911,peak
47992,24,6,9,1197,peak
47993,24,6,10,349,off-peak
47994,24,6,11,247,off-peak
47995,24,6,12,146,off-peak
47996,24,6,13,229,off-peak
47997,24,6,14,311,off-peak
47998,24,6,15,323,off-peak
47999,24,6,16,318,off-peak
48000,24,6,17,1114,peak
48001,24,6,18,823,peak
48002,24,6,19,845,peak
48003,24,6,20,135,off-peak
48004,24,6,21,317,off-peak
48005,24,6,22,321,off-peak
48006,24,6,23,284,off-peak
48007,24,0,0,122,off-peak
48008,24,0,1,130,off-peak
48009,24,0,2,303,off-peak
48010,24,0,3,284,off-peak
48011,24,0,4,167,off-peak
48012,24,0,5,256,off-peak
48013,24,0,6,277,off-peak
48014,24,0,7,967,peak
48015,24,0,8,997,peak
48016,24,0,9,809,peak
48017,24,0,10,193,off-peak
48018,24,0,11,292,off-peak
48019,24,0,12,222,off-peak
48020,24,0,13,186,off-peak
48021,24,0,14,177,off-peak
48022,24,0,15,190,off-peak
48023,24,0,16,199,off-peak
48024,24,0,17,875,peak
48025,24,0,18,806,peak
48026,24,0,19,983,peak
48027,24,0,20,163,off-peak
48028,24,0,21,199,off-peak
48029,24,0,22,250,off-peak
48030,24,0,23,268,off-peak
48031,24,1,0,276,off-peak
48032,24,1,1,138,off-peak
48033,24,1,2,338,off-peak
48034,24,1,3,338,off-peak
48035,24,1,4,104,off-peak
48036,24,1,5,242,off-peak
48037,24,1,6,348,off-peak
48038,24,1,7,1081,peak
48039,24,1,8,1039,peak
48040,24,1,9,1212,peak
48041,24,1,10,272,off-peak
48042,24,1,11,290,off-peak
48043,24,1,12,346,off-peak
48044,24,1,13,249,off-peak
48045,24,1,14,263,off-peak
48046,24,1,15,343,off-peak
48047,24,1,16,323,off-peak
48048,24,1,17,922,peak
48049,24,1,18,1064,peak
48050,24,1,19,1235,peak
48051,24,1,20,258,off-peak
48052,24,1,21,278,off-peak
48053,24,1,22,202,off-peak
48054,24,1,23,313,off-peak
48055,25,2,0,137,off-peak
48056,25,2,1,265,off-peak
48057,25,2,2,241,off-peak
48058,25,2,3,164,off-peak
48059,25,2,4,194,off-peak
48060,25,2,5,316,off-peak
48061,25,2,6,111,off-peak
48062,25,2,7,1247,peak
48063,25,2,8,1098,peak
48064,25,2,9,996,peak
48065,25,2,10,125,off-peak
48066,25,2,11,304,off-peak
48067,25,2,12,158,off-peak
48068,25,2,13,324,off-peak
48069,25,2,14,309,off-peak
48070,25,2,15,349,off-peak
48071,25,2,16,208,off-peak
48072,25,2,17,792,peak
48073,25,2,18,812,peak
48074,25,2,19,882,peak
48075,25,2,20,324,off-peak
48076,25,2,21,248,off-peak
48077,25,2,22,172,off-peak
48078,25,2,23,115,off-peak
48079,25,3,0,223,off-peak
48080,25,3,1,350,off-peak
48081,25,3,2,293,off-peak
48082,25,3,3,147,off-peak
48083,25,3,4,189,off-peak
48084,25,3,5,349,off-peak
48085,25,3,6,228,off-peak
48086,25,3,7,867,peak
48087,25,3,8,768,peak
48088,25,3,9,1184,peak
48089,25,3,10,121,off-peak
48090,25,3,11,134,off-peak
48091,25,3,12,237,off-peak
48092,25,3,13,214,off-peak
48093,25,3,14,147,off-peak
48094,25,3,15,133,off-peak
48095,25,3,16,129,off-peak
48096,25,3,17,955,peak
48097,25,3,18,1073,peak
48098,25,3,19,1176,peak
48099,25,3,20,328,off-peak
48100,25,3,21,266,off-peak
48101,25,3,22,121,off-peak
48102,25,3,23,282,off-peak
48103,25,4,0,276,off-peak
48104,25,4,1,107,off-peak
48105,25,4,2,259,off-peak
48106,25,4,3,280,off-peak
48107,25,4,4,255,off-peak
48108,25,4,5,228,off-peak
48109,25,4,6,203,off-peak
48110,25,4,7,960,peak
48111,25,4,8,1011,peak
48112,25,4,9,1081,peak
48113,25,4,10,283,off-peak
48114,25,4,11,187,off-peak
48115,25,4,12,199,off-peak
48116,25,4,13,131,off-peak
48117,25,4,14,204,off-peak
48118,25,4,15,187,off-peak
48119,25,4,16,295,off-peak
48120,25,4,17,957,peak
48121,25,4,18,868,peak
48122,25,4,19,1078,peak
48123,25,4,20,255,off-peak
48124,25,4,21,281,off-peak
48125,25,4,22,281,off-peak
48126,25,4,23,319,off-peak
48127,25,5,0,120,off-peak
48128,25,5,1,244,off-peak
48129,25,5,2,282,off-peak
48130,25,5,3,253,off-peak
48131,25,5,4,236,off-peak
48132,25,5,5,277,off-peak
48133,25,5,6,223,off-peak
48134,25,5,7,848,peak
48135,25,5,8,1019,peak
48136,25,5,9,1179,peak
48137,25,5,10,310,off-peak
48138,25,5,11,102,off-peak
48139,25,5,12,130,off-peak
48140,25,5,13,348,off-peak
48141,25,5,14,112,off-peak
48142,25,5,15,220,off-peak
48143,25,5,16,224,off-peak
48144,25,5,17,845,peak
48145,25,5,18,1201,peak
48146,25,5,19,1230,peak
48147,25,5,20,249,off-peak
48148,25,5,21,155,off-peak
48149,25,5,22,111,off-peak
48150,25,5,23,313,off-peak
48151,25,6,0,264,off-peak
48152,25,6,1,317,off-peak
48153,25,6,2,308,off-peak
48154,25,6,3,206,off-peak
48155,25,6,4,139,off-peak
48156,25,6,5,348,off-peak
48157,25,6,6,194,off-peak
48158,25,6,7,891,peak
48159,25,6,8,923,peak
48160,25,6,9,857,peak
48161,25,6,10,125,off-peak
48162,25,6,11,328,off-peak
48163,25,6,12,130,off-peak
48164,25,6,13,229,off-peak
48165,25,6,14,224,off-peak
48166,25,6,15,151,off-peak
48167,25,6,16,133,off-peak
48168,25,6,17,1117,peak
48169,25,6,18,816,peak
48170,25,6,19,1054,peak
48171,25,6,20,173,off-peak
48172,25,6,21,250,off-peak
48173,25,6,22,205,off-peak
48174,25,6,23,202,off-peak
48175,25,0,0,210,off-peak
48176,25,0,1,278,off-peak
48177,25,0,2,100,off-peak
48178,25,0,3,227,off-peak
48179,25,0,4,349,off-peak
48180,25,0,5,107,off-peak
48181,25,0,6,220,off-peak
48182,25,0,7,827,peak
48183,25,0,8,1108,peak
48184,25,0,9,1113,peak
48185,25,0,10,213,off-peak
48186,25,0,11,169,off-peak
48187,25,0,12,332,off-peak
48188,25,0,13,239,off-peak
48189,25,0,14,329,off-peak
48190,25,0,15,317,off-peak
48191,25,0,16,113,off-peak
48192,25,0,17,1055,peak
48193,25,0,18,1133,peak
48194,25,0,19,1237,peak
48195,25,0,20,167,off-peak
48196,25,0,21,108,off-peak
48197,25,0,22,310,off-peak
48198,25,0,23,194,off-peak
48199,25,1,0,327,off-peak
48200,25,1,1,226,off-peak
48201,25,1,2,167,off-peak
48202,25,1,3,135,off-peak
48203,25,1,4,328,off-peak
48204,25,1,5,314,off-peak
48205,25,1,6,206,off-peak
48206,25,1,7,1169,peak
48207,25,1,8,778,peak
48208,25,1,9,781,peak
48209,25,1,10,278,off-peak
48210,25,1,11,291,off-peak
48211,25,1,12,225,off-peak
48212,25,1,13,208,off-peak
48213,25,1,14,133,off-peak
48214,25,1,15,142,off-peak
48215,25,1,16,151,off-peak
48216,25,1,17,878,peak
48217,25,1,18,1126,peak
48218,25,1,19,853,peak
48219,25,1,20,307,off-peak
48220,25,1,21,209,off-peak
48221,25,1,22,186,off-peak
48222,25,1,23,119,off-peak
48223,26,2,0,280,off-peak
48224,26,2,1,213,off-peak
48225,26,2,2,211,off-peak
48226,26,2,3,314,off-peak
48227,26,2,4,263,off-peak
48228,26,2,5,258,off-peak
48229,26,2,6,105,off-peak
48230,26,2,7,1125,peak
48231,26,2,8,1129,peak
48232,26,2,9,1122,peak
48233,26,2,10,170,off-peak
48234,26,2,11,270,off-peak
48235,26,2,12,142,off-peak
48236,26,2,13,343,off-peak
48237,26,2,14,342,off-peak
48238,26,2,15,250,off-peak
48239,26,2,16,115,off-peak
48240,26,2,17,783,peak
48241,26,2,18,899,peak
48242,26,2,19,977,peak
48243,26,2,20,248,off-peak
48244,26,2,21,226,off-peak
48245,26,2,22,223,off-peak
48246,26,2,23,121,off-peak
48247,26,3,0,253,off-peak
48248,26,3,1,340,off-peak
48249,26,3,2,291,off-peak
48250,26,3,3,300,off-peak
48251,26,3,4,247,off-peak
48252,26,3,5,153,off-peak
48253,26,3,6,319,off-peak
48254,26,3,7,1012,peak
48255,26,3,8,899,peak
48256,26,3,9,1039,peak
48257,26,3,10,145,off-peak
48258,26,3,11,292,off-peak
48259,26,3,12,237,off-peak
48260,26,3,13,238,off-peak
48261,26,3,14,162,off-peak
48262,26,3,15,215,off-peak
48263,26,3,16,180,off-peak
48264,26,3,17,1110,peak
48265,26,3,18,784,peak
48266,26,3,19,1077,peak
48267,26,3,20,226,off-peak
48268,26,3,21,301,off-peak
48269,26,3,22,125,off-peak
48270,26,3,23,179,off-peak
48271,26,4,0,347,off-peak
48272,26,4,1,227,off-peak
48273,26,4,2,216,off-peak
48274,26,4,3,184,off-peak
48275,26,4,4,149,off-peak
48276,26,4,5,151,off-peak
48277,26,4,6,116,off-peak
48278,26,4,7,1205,peak
48279,26,4,8,786,peak
48280,26,4,9,1196,peak
48281,26,4,10,317,off-peak
48282,26,4,11,125,off-peak
48283,26,4,12,176,off-peak
48284,26,4,13,158,off-peak
48285,26,4,14,203,off-peak
48286,26,4,15,109,off-peak
48287,26,4,16,339,off-peak
48288,26,4,17,802,peak
48289,26,4,18,1103,peak
48290,26,4,19,1051,peak
48291,26,4,20,334,off-peak
48292,26,4,21,104,off-peak
48293,26,4,22,161,off-peak
48294,26,4,23,291,off-peak
48295,26,5,0,274,off-peak
48296,26,5,1,226,off-peak
48297,26,5,2,232,off-peak
48298,26,5,3,108,off-peak
48299,26,5,4,183,off-peak
48300,26,5,5,246,off-peak
48301,26,5,6,137,off-peak
48302,26,5,7,1061,peak
48303,26,5,8,954,peak
48304,26,5,9,972,peak
48305,26,5,10,129,off-peak
48306,26,5,11,128,off-peak
48307,26,5,12,153,off-peak
48308,26,5,13,225,off-peak
48309,26,5,14,225,off-peak
48310,26,5,15,173,off-peak
48311,26,5,16,181,off-peak
48312,26,5,17,825,peak
48313,26,5,18,779,peak
48314,26,5,19,1238,peak
48315,26,5,20,257,off-peak
48316,26,5,21,284,off-peak
48317,26,5,22,310,off-peak
48318,26,5,23,163,off-peak
48319,26,6,0,170,off-peak
48320,26,6,1,104,off-peak
48321,26,6,2,108,off-peak
48322,26,6,3,266,off-peak
48323,26,6,4,349,off-peak
48324,26,6,5,265,off-peak
48325,26,6,6,187,off-peak
48326,26,6,7,1171,peak
48327,26,6,8,1141,peak
48328,26,6,9,1101,peak
48329,26,6,10,110,off-peak
48330,26,6,11,204,off-peak
48331,26,6,12,338,off-peak
48332,26,6,13,311,off-peak
48333,26,6,14,125,off-peak
48334,26,6,15,244,off-peak
48335,26,6,16,185,off-peak
48336,26,6,17,1153,peak
48337,26,6,18,1009,peak
48338,26,6,19,901,peak
48339,26,6,20,291,off-peak
48340,26,6,21,219,off-peak
48341,26,6,22,182,off-peak
48342,26,6,23,103,off-peak
48343,26,0,0,255,off-peak
48344,26,0,1,317,off-peak
48345,26,0,2,341,off-peak
48346,26,0,3,152,off-peak
48347,26,0,4,326,off-peak
48348,26,0,5,326,off-peak
48349,26,0,6,192,off-peak
48350,26,0,7,953,peak
48351,26,0,8,1244,peak
48352,26,0,9,1010,peak
48353,26,0,10,219,off-peak
48354,26,0,11,299,off-peak
48355,26,0,12,242,off-peak
48356,26,0,13,137,off-peak
48357,26,0,14,295,off-peak
48358,26,0,15,204,off-peak
48359,26,0,16,289,off-peak
48360,26,0,17,765,peak
48361,26,0,18,830,peak
48362,26,0,19,849,peak
48363,26,0,20,158,off-peak
48364,26,0,21,176,off-peak
48365,26,0,22,248,off-peak
48366,26,0,23,315,off-peak
48367,26,1,0,314,off-peak
48368,26,1,1,285,off-peak
48369,26,1,2,254,off-peak
48370,26,1,3,309,off-peak
48371,26,1,4,291,off-peak
48372,26,1,5,287,off-peak
48373,26,1,6,169,off-peak
48374,26,1,7,976,peak
48375,26,1,8,1083,peak
48376,26,1,9,1140,peak
48377,26,1,10,149,off-peak
48378,26,1,11,293,off-peak
48379,26,1,12,341,off-peak
48380,26,1,13,217,off-peak
48381,26,1,14,166,off-peak
48382,26,1,15,344,off-peak
48383,26,1,16,215,off-peak
48384,26,1,17,939,peak
48385,26,1,18,887,peak
48386,26,1,19,840,peak
48387,26,1,20,315,off-peak
48388,26,1,21,190,off-peak
48389,26,1,22,156,off-peak
48390,26,1,23,252,off-peak
48391,27,2,0,246,off-peak
48392,27,2,1,220,off-peak
48393,27,2,2,139,off-peak
48394,27,2,3,272,off-peak
48395,27,2,4,204,off-peak
48396,27,2,5,104,off-peak
48397,27,2,6,330,off-peak
48398,27,2,7,850,peak
48399,27,2,8,1213,peak
48400,27,2,9,1162,peak
48401,27,2,10,350,off-peak
48402,27,2,11,193,off-peak
48403,27,2,12,313,off-peak
48404,27,2,13,166,off-peak
48405,27,2,14,258,off-peak
48406,27,2,15,316,off-peak
48407,27,2,16,149,off-peak
48408,27,2,17,828,peak
48409,27,2,18,1175,peak
48410,27,2,19,932,peak
48411,27,2,20,306,off-peak
48412,27,2,21,212,off-peak
48413,27,2,22,271,off-peak
48414,27,2,23,295,off-peak
48415,27,3,0,147,off-peak
48416,27,3,1,322,off-peak
48417,27,3,2,197,off-peak
48418,27,3,3,134,off-peak
48419,27,3,4,161,off-peak
48420,27,3,5,154,off-peak
48421,27,3,6,330,off-peak
48422,27,3,7,1113,peak
48423,27,3,8,1075,peak
48424,27,3,9,1127,peak
48425,27,3,10,199,off-peak
48426,27,3,11,192,off-peak
48427,27,3,12,109,off-peak
48428,27,3,13,297,off-peak
48429,27,3,14,200,off-peak
48430,27,3,15,324,off-peak
48431,27,3,16,286,off-peak
48432,27,3,17,1118,peak
48433,27,3,18,1180,peak
48434,27,3,19,777,peak
48435,27,3,20,229,off-peak
48436,27,3,21,131,off-peak
48437,27,3,22,207,off-peak
48438,27,3,23,142,off-peak
48439,27,4,0,128,off-peak
48440,27,4,1,216,off-peak
48441,27,4,2,268,off-peak
48442,27,4,3,123,off-peak
48443,27,4,4,133,off-peak
48444,27,4,5,325,off-peak
48445,27,4,6,227,off-peak
48446,27,4,7,864,peak
48447,27,4,8,752,peak
48448,27,4,9,910,peak
48449,27,4,10,129,off-peak
48450,27,4,11,349,off-peak
48451,27,4,12,300,off-peak
48452,27,4,13,149,off-peak
48453,27,4,14,217,off-peak
48454,27,4,15,188,off-peak
48455,27,4,16,156,off-peak
48456,27,4,17,961,peak
48457,27,4,18,771,peak
48458,27,4,19,850,peak
48459,27,4,20,229,off-peak
48460,27,4,21,189,off-peak
48461,27,4,22,115,off-peak
48462,27,4,23,186,off-peak
48463,27,5,0,321,off-peak
48464,27,5,1,128,off-peak
48465,27,5,2,340,off-peak
48466,27,5,3,184,off-peak
48467,27,5,4,281,off-peak
48468,27,5,5,273,off-peak
48469,27,5,6,192,off-peak
48470,27,5,7,947,peak
48471,27,5,8,765,peak
48472,27,5,9,1174,peak
48473,27,5,10,268,off-peak
48474,27,5,11,155,off-peak
48475,27,5,12,170,off-peak
48476,27,5,13,329,off-peak
48477,27,5,14,143,off-peak
48478,27,5,15,263,off-peak
48479,27,5,16,135,off-peak
48480,27,5,17,760,peak
48481,27,5,18,1245,peak
48482,27,5,19,779,peak
48483,27,5,20,147,off-peak
48484,27,5,21,240,off-peak
48485,27,5,22,259,off-peak
48486,27,5,23,157,off-peak
48487,27,6,0,224,off-peak
48488,27,6,1,120,off-peak
48489,27,6,2,204,off-peak
48490,27,6,3,172,off-peak
48491,27,6,4,172,off-peak
48492,27,6,5,333,off-peak
48493,27,6,6,229,off-peak
48494,27,6,7,907,peak
48495,27,6,8,1247,peak
48496,27,6,9,1038,peak
48497,27,6,10,295,off-peak
48498,27,6,11,207,off-peak
48499,27,6,12,187,off-peak
48500,27,6,13,157,off-peak
48501,27,6,14,165,off-peak
48502,27,6,15,264,off-peak
48503,27,6,16,232,off-peak
48504,27,6,17,1030,peak
48505,27,6,18,1210,peak
48506,27,6,19,1214,peak
48507,27,6,20,324,off-peak
48508,27,6,21,222,off-peak
48509,27,6,22,335,off-peak
48510,27,6,23,106,off-peak
48511,27,0,0,291,off-peak
48512,27,0,1,104,off-peak
48513,27,0,2,135,off-peak
48514,27,0,3,243,off-peak
48515,27,0,4,247,off-peak
48516,27,0,5,198,off-peak
48517,27,0,6,122,off-peak
48518,27,0,7,972,peak
48519,27,0,8,1242,peak
48520,27,0,9,1141,peak
48521,27,0,10,350,off-peak
48522,27,0,11,224,off-peak
48523,27,0,12,279,off-peak
48524,27,0,13,327,off-peak
48525,27,0,14,122,off-peak
48526,27,0,15,160,off-peak
48527,27,0,16,342,off-peak
48528,27,0,17,1157,peak
48529,27,0,18,1148,peak
48530,27,0,19,808,peak
48531,27,0,20,138,off-peak
48532,27,0,21,244,off-peak
48533,27,0,22,160,off-peak
48534,27,0,23,235,off-peak
48535,27,1,0,178,off-peak
48536,27,1,1,346,off-peak
48537,27,1,2,307,off-peak
48538,27,1,3,163,off-peak
48539,27,1,4,262,off-peak
48540,27,1,5,119,off-peak
48541,27,1,6,327,off-peak
48542,27,1,7,812,peak
48543,27,1,8,1124,peak
48544,27,1,9,788,peak
48545,27,1,10,308,off-peak
48546,27,1,11,249,off-peak
48547,27,1,12,320,off-peak
48548,27,1,13,231,off-peak
48549,27,1,14,319,off-peak
48550,27,1,15,311,off-peak
48551,27,1,16,157,off-peak
48552,27,1,17,1141,peak
48553,27,1,18,1039,peak
48554,27,1,19,753,peak
48555,27,1,20,218,off-peak
48556,27,1,21,277,off-peak
48557,27,1,22,141,off-peak
48558,27,1,23,220,off-peak
48559,28,2,0,330,off-peak
48560,28,2,1,301,off-peak
48561,28,2,2,292,off-peak
48562,28,2,3,122,off-peak
48563,28,2,4,152,off-peak
48564,28,2,5,314,off-peak
48565,28,2,6,147,off-peak
48566,28,2,7,807,peak
48567,28,2,8,1097,peak
48568,28,2,9,903,peak
48569,28,2,10,268,off-peak
48570,28,2,11,133,off-peak
48571,28,2,12,236,off-peak
48572,28,2,13,306,off-peak
48573,28,2,14,213,off-peak
48574,28,2,15,139,off-peak
48575,28,2,16,288,off-peak
48576,28,2,17,1080,peak
48577,28,2,18,1106,peak
48578,28,2,19,1193,peak
48579,28,2,20,324,off-peak
48580,28,2,21,259,off-peak
48581,28,2,22,282,off-peak
48582,28,2,23,190,off-peak
48583,28,3,0,150,off-peak
48584,28,3,1,171,off-peak
48585,28,3,2,162,off-peak
48586,28,3,3,289,off-peak
48587,28,3,4,151,off-peak
48588,28,3,5,154,off-peak
48589,28,3,6,339,off-peak
48590,28,3,7,908,peak
48591,28,3,8,1133,peak
48592,28,3,9,970,peak
48593,28,3,10,300,off-peak
48594,28,3,11,112,off-peak
48595,28,3,12,240,off-peak
48596,28,3,13,252,off-peak
48597,28,3,14,337,off-peak
48598,28,3,15,124,off-peak
48599,28,3,16,134,off-peak
48600,28,3,17,1156,peak
48601,28,3,18,853,peak
48602,28,3,19,764,peak
48603,28,3,20,327,off-peak
48604,28,3,21,187,off-peak
48605,28,3,22,346,off-peak
48606,28,3,23,286,off-peak
48607,28,4,0,281,off-peak
48608,28,4,1,198,off-peak
48609,28,4,2,286,off-peak
48610,28,4,3,301,off-peak
48611,28,4,4,227,off-peak
48612,28,4,5,276,off-peak
48613,28,4,6,315,off-peak
48614,28,4,7,751,peak
48615,28,4,8,795,peak
48616,28,4,9,850,peak
48617,28,4,10,256,off-peak
48618,28,4,11,316,off-peak
48619,28,4,12,291,off-peak
48620,28,4,13,256,off-peak
48621,28,4,14,256,off-peak
48622,28,4,15,287,off-peak
48623,28,4,16,302,off-peak
48624,28,4,17,1132,peak
48625,28,4,18,1051,peak
48626,28,4,19,896,peak
48627,28,4,20,280,off-peak
48628,28,4,21,134,off-peak
48629,28,4,22,328,off-peak
48630,28,4,23,104,off-peak
48631,28,5,0,270,off-peak
48632,28,5,1,216,off-peak
48633,28,5,2,315,off-peak
48634,28,5,3,319,off-peak
48635,28,5,4,114,off-peak
