trip_id,arrival_time,departure_time,stop_id,stop_sequence
577,21:44:06,21:44:26,21,0
577,21:46:56,21:47:16,20,1
577,21:49:26,21:49:46,19,2
577,21:51:31,21:51:51,18,3
577,21:53:51,21:54:11,17,4
577,21:56:21,21:56:41,16,5
577,21:59:01,21:59:21,15,6
577,22:01:01,22:01:21,14,7
577,22:03:21,22:03:41,13,8
577,22:05:56,22:06:16,12,9
577,22:08:51,22:09:11,11,10
577,22:11:06,22:11:26,10,11
577,22:13:21,22:13:41,9,12
577,22:15:46,22:16:06,8,13
577,22:19:31,22:19:51,7,14
577,22:22:21,22:22:41,6,15
577,22:24:46,22:25:06,5,16
577,22:27:16,22:27:36,4,17
577,22:29:46,22:30:06,3,18
577,22:32:01,22:32:21,2,19
577,22:34:16,22:34:36,1,20
577,22:36:42,22:37:02,232,21
577,22:39:12,22:39:32,231,22
577,22:41:32,22:41:52,230,23
577,22:43:54,22:44:14,229,24
577,22:46:30,22:46:50,228,25
577,22:48:15,22:48:35,227,26
577,22:51:08,22:51:28,226,27
577,22:53:21,22:53:41,225,28
578,21:51:16,21:51:36,21,0
578,21:54:06,21:54:26,20,1
578,21:56:36,21:56:56,19,2
578,21:58:41,21:59:01,18,3
578,22:01:01,22:01:21,17,4
578,22:03:31,22:03:51,16,5
578,22:06:11,22:06:31,15,6
578,22:08:11,22:08:31,14,7
578,22:10:31,22:10:51,13,8
578,22:13:06,22:13:26,12,9
578,22:16:01,22:16:21,11,10
578,22:18:16,22:18:36,10,11
578,22:20:31,22:20:51,9,12
578,22:22:56,22:23:16,8,13
578,22:26:41,22:27:01,7,14
578,22:29:31,22:29:51,6,15
578,22:31:56,22:32:16,5,16
578,22:34:26,22:34:46,4,17
578,22:36:56,22:37:16,3,18
578,22:39:11,22:39:31,2,19
578,22:41:26,22:41:46,1,20
578,22:43:52,22:44:12,232,21
578,22:46:22,22:46:42,231,22
578,22:48:42,22:49:02,230,23
578,22:51:04,22:51:24,229,24
578,22:53:40,22:54:00,228,25
578,22:55:25,22:55:45,227,26
578,22:58:18,22:58:38,226,27
578,23:00:31,23:00:51,225,28
579,21:58:26,21:58:46,21,0
579,22:01:16,22:01:36,20,1
579,22:03:46,22:04:06,19,2
579,22:05:51,22:06:11,18,3
579,22:08:11,22:08:31,17,4
579,22:10:41,22:11:01,16,5
579,22:13:21,22:13:41,15,6
579,22:15:21,22:15:41,14,7
579,22:17:41,22:18:01,13,8
579,22:20:16,22:20:36,12,9
579,22:23:11,22:23:31,11,10
579,22:25:26,22:25:46,10,11
579,22:27:41,22:28:01,9,12
579,22:30:06,22:30:26,8,13
579,22:33:51,22:34:11,7,14
579,22:36:41,22:37:01,6,15
579,22:39:06,22:39:26,5,16
579,22:41:36,22:41:56,4,17
579,22:44:06,22:44:26,3,18
579,22:46:21,22:46:41,2,19
579,22:48:36,22:48:56,1,20
579,22:51:02,22:51:22,232,21
579,22:53:32,22:53:52,231,22
579,22:55:52,22:56:12,230,23
579,22:58:14,22:58:34,229,24
579,23:00:50,23:01:10,228,25
579,23:02:35,23:02:55,227,26
579,23:05:28,23:05:48,226,27
579,23:07:41,23:08:01,225,28
580,22:05:36,22:05:56,21,0
580,22:08:26,22:08:46,20,1
580,22:10:56,22:11:16,19,2
580,22:13:01,22:13:21,18,3
580,22:15:21,22:15:41,17,4
580,22:17:51,22:18:11,16,5
580,22:20:31,22:20:51,15,6
580,22:22:31,22:22:51,14,7
580,22:24:51,22:25:11,13,8
580,22:27:26,22:27:46,12,9
580,22:30:21,22:30:41,11,10
580,22:32:36,22:32:56,10,11
580,22:34:51,22:35:11,9,12
580,22:37:16,22:37:36,8,13
580,22:41:01,22:41:21,7,14
580,22:43:51,22:44:11,6,15
580,22:46:16,22:46:36,5,16
580,22:48:46,22:49:06,4,17
580,22:51:16,22:51:36,3,18
580,22:53:31,22:53:51,2,19
580,22:55:46,22:56:06,1,20
580,22:58:12,22:58:32,232,21
580,23:00:42,23:01:02,231,22
580,23:03:02,23:03:22,230,23
580,23:05:24,23:05:44,229,24
580,23:08:00,23:08:20,228,25
580,23:09:45,23:10:05,227,26
580,23:12:38,23:12:58,226,27
580,23:14:51,23:15:11,225,28
581,22:12:46,22:13:06,21,0
581,22:15:36,22:15:56,20,1
581,22:18:06,22:18:26,19,2
581,22:20:11,22:20:31,18,3
581,22:22:31,22:22:51,17,4
581,22:25:01,22:25:21,16,5
581,22:27:41,22:28:01,15,6
581,22:29:41,22:30:01,14,7
581,22:32:01,22:32:21,13,8
581,22:34:36,22:34:56,12,9
581,22:37:31,22:37:51,11,10
581,22:39:46,22:40:06,10,11
581,22:42:01,22:42:21,9,12
581,22:44:26,22:44:46,8,13
581,22:48:11,22:48:31,7,14
581,22:51:01,22:51:21,6,15
581,22:53:26,22:53:46,5,16
581,22:55:56,22:56:16,4,17
581,22:58:26,22:58:46,3,18
581,23:00:41,23:01:01,2,19
581,23:02:56,23:03:16,1,20
581,23:05:22,23:05:42,232,21
581,23:07:52,23:08:12,231,22
581,23:10:12,23:10:32,230,23
581,23:12:34,23:12:54,229,24
581,23:15:10,23:15:30,228,25
581,23:16:55,23:17:15,227,26
581,23:19:48,23:20:08,226,27
581,23:22:01,23:22:21,225,28
582,22:19:56,22:20:16,21,0
582,22:22:46,22:23:06,20,1
582,22:25:16,22:25:36,19,2
582,22:27:21,22:27:41,18,3
582,22:29:41,22:30:01,17,4
582,22:32:11,22:32:31,16,5
582,22:34:51,22:35:11,15,6
582,22:36:51,22:37:11,14,7
582,22:39:11,22:39:31,13,8
582,22:41:46,22:42:06,12,9
582,22:44:41,22:45:01,11,10
582,22:46:56,22:47:16,10,11
582,22:49:11,22:49:31,9,12
582,22:51:36,22:51:56,8,13
582,22:55:21,22:55:41,7,14
582,22:58:11,22:58:31,6,15
582,23:00:36,23:00:56,5,16
582,23:03:06,23:03:26,4,17
582,23:05:36,23:05:56,3,18
582,23:07:51,23:08:11,2,19
582,23:10:06,23:10:26,1,20
582,23:12:32,23:12:52,232,21
582,23:15:02,23:15:22,231,22
582,23:17:22,23:17:42,230,23
582,23:19:44,23:20:04,229,24
582,23:22:20,23:22:40,228,25
582,23:24:05,23:24:25,227,26
582,23:26:58,23:27:18,226,27
582,23:29:11,23:29:31,225,28
583,22:27:06,22:27:26,21,0
583,22:29:56,22:30:16,20,1
583,22:32:26,22:32:46,19,2
583,22:34:31,22:34:51,18,3
583,22:36:51,22:37:11,17,4
583,22:39:21,22:39:41,16,5
583,22:42:01,22:42:21,15,6
583,22:44:01,22:44:21,14,7
583,22:46:21,22:46:41,13,8
583,22:48:56,22:49:16,12,9
583,22:51:51,22:52:11,11,10
583,22:54:06,22:54:26,10,11
583,22:56:21,22:56:41,9,12
583,22:58:46,22:59:06,8,13
583,23:02:31,23:02:51,7,14
583,23:05:21,23:05:41,6,15
583,23:07:46,23:08:06,5,16
583,23:10:16,23:10:36,4,17
583,23:12:46,23:13:06,3,18
583,23:15:01,23:15:21,2,19
583,23:17:16,23:17:36,1,20
583,23:19:42,23:20:02,232,21
583,23:22:12,23:22:32,231,22
583,23:24:32,23:24:52,230,23
583,23:26:54,23:27:14,229,24
583,23:29:30,23:29:50,228,25
583,23:31:15,23:31:35,227,26
583,23:34:08,23:34:28,226,27
583,23:36:21,23:36:41,225,28
584,22:34:16,22:34:36,21,0
584,22:37:06,22:37:26,20,1
584,22:39:36,22:39:56,19,2
584,22:41:41,22:42:01,18,3
584,22:44:01,22:44:21,17,4
584,22:46:31,22:46:51,16,5
584,22:49:11,22:49:31,15,6
584,22:51:11,22:51:31,14,7
584,22:53:31,22:53:51,13,8
584,22:56:06,22:56:26,12,9
584,22:59:01,22:59:21,11,10
584,23:01:16,23:01:36,10,11
584,23:03:31,23:03:51,9,12
584,23:05:56,23:06:16,8,13
584,23:09:41,23:10:01,7,14
584,23:12:31,23:12:51,6,15
584,23:14:56,23:15:16,5,16
584,23:17:26,23:17:46,4,17
584,23:19:56,23:20:16,3,18
584,23:22:11,23:22:31,2,19
584,23:24:26,23:24:46,1,20
584,23:26:52,23:27:12,232,21
584,23:29:22,23:29:42,231,22
584,23:31:42,23:32:02,230,23
584,23:34:04,23:34:24,229,24
584,23:36:40,23:37:00,228,25
584,23:38:25,23:38:45,227,26
584,23:41:18,23:41:38,226,27
584,23:43:31,23:43:51,225,28
585,22:41:26,22:41:46,21,0
585,22:44:16,22:44:36,20,1
585,22:46:46,22:47:06,19,2
585,22:48:51,22:49:11,18,3
585,22:51:11,22:51:31,17,4
585,22:53:41,22:54:01,16,5
585,22:56:21,22:56:41,15,6
585,22:58:21,22:58:41,14,7
585,23:00:41,23:01:01,13,8
585,23:03:16,23:03:36,12,9
585,23:06:11,23:06:31,11,10
585,23:08:26,23:08:46,10,11
585,23:10:41,23:11:01,9,12
585,23:13:06,23:13:26,8,13
585,23:16:51,23:17:11,7,14
585,23:19:41,23:20:01,6,15
585,23:22:06,23:22:26,5,16
585,23:24:36,23:24:56,4,17
585,23:27:06,23:27:26,3,18
585,23:29:21,23:29:41,2,19
585,23:31:36,23:31:56,1,20
585,23:34:02,23:34:22,232,21
585,23:36:32,23:36:52,231,22
585,23:38:52,23:39:12,230,23
585,23:41:14,23:41:34,229,24
585,23:43:50,23:44:10,228,25
585,23:45:35,23:45:55,227,26
585,23:48:28,23:48:48,226,27
585,23:50:41,23:51:01,225,28
586,22:48:36,22:48:56,21,0
586,22:51:26,22:51:46,20,1
586,22:53:56,22:54:16,19,2
586,22:56:01,22:56:21,18,3
586,22:58:21,22:58:41,17,4
586,23:00:51,23:01:11,16,5
586,23:03:31,23:03:51,15,6
586,23:05:31,23:05:51,14,7
586,23:07:51,23:08:11,13,8
586,23:10:26,23:10:46,12,9
586,23:13:21,23:13:41,11,10
586,23:15:36,23:15:56,10,11
586,23:17:51,23:18:11,9,12
586,23:20:16,23:20:36,8,13
586,23:24:01,23:24:21,7,14
586,23:26:51,23:27:11,6,15
586,23:29:16,23:29:36,5,16
586,23:31:46,23:32:06,4,17
586,23:34:16,23:34:36,3,18
586,23:36:31,23:36:51,2,19
586,23:38:46,23:39:06,1,20
586,23:41:12,23:41:32,232,21
586,23:43:42,23:44:02,231,22
586,23:46:02,23:46:22,230,23
586,23:48:24,23:48:44,229,24
586,23:51:00,23:51:20,228,25
586,23:52:45,23:53:05,227,26
586,23:55:38,23:55:58,226,27
586,23:57:51,23:58:11,225,28
587,22:55:46,22:56:06,21,0
587,22:58:36,22:58:56,20,1
587,23:01:06,23:01:26,19,2
587,23:03:11,23:03:31,18,3
587,23:05:31,23:05:51,17,4
587,23:08:01,23:08:21,16,5
587,23:10:41,23:11:01,15,6
587,23:12:41,23:13:01,14,7
587,23:15:01,23:15:21,13,8
587,23:17:36,23:17:56,12,9
587,23:20:31,23:20:51,11,10
587,23:22:46,23:23:06,10,11
587,23:25:01,23:25:21,9,12
587,23:27:26,23:27:46,8,13
587,23:31:11,23:31:31,7,14
587,23:34:01,23:34:21,6,15
587,23:36:26,23:36:46,5,16
587,23:38:56,23:39:16,4,17
587,23:41:26,23:41:46,3,18
587,23:43:41,23:44:01,2,19
587,23:45:56,23:46:16,1,20
587,23:48:22,23:48:42,232,21
587,23:50:52,23:51:12,231,22
587,23:53:12,23:53:32,230,23
587,23:55:34,23:55:54,229,24
587,23:58:10,23:58:30,228,25
587,23:59:55,,227,26
587,,,226,27
587,,,225,28
588,23:02:56,23:03:16,21,0
588,23:05:46,23:06:06,20,1
588,23:08:16,23:08:36,19,2
588,23:10:21,23:10:41,18,3
588,23:12:41,23:13:01,17,4
588,23:15:11,23:15:31,16,5
588,23:17:51,23:18:11,15,6
588,23:19:51,23:20:11,14,7
588,23:22:11,23:22:31,13,8
588,23:24:46,23:25:06,12,9
588,23:27:41,23:28:01,11,10
588,23:29:56,23:30:16,10,11
588,23:32:11,23:32:31,9,12
588,23:34:36,23:34:56,8,13
588,23:38:21,23:38:41,7,14
588,23:41:11,23:41:31,6,15
588,23:43:36,23:43:56,5,16
588,23:46:06,23:46:26,4,17
588,23:48:36,23:48:56,3,18
588,23:50:51,23:51:11,2,19
588,23:53:06,23:53:26,1,20
588,23:55:32,23:55:52,232,21
588,23:58:02,23:58:22,231,22
588,,,230,23
588,,,229,24
588,,,228,25
588,,,227,26
588,,,226,27
588,,,225,28
1000,18:26:21,18:26:41,71,0
1000,18:28:41,18:29:01,70,1
1000,18:31:21,18:31:41,69,2
1000,18:33:48,18:34:08,68,3
1000,18:35:54,18:36:14,67,4
1000,18:39:30,18:39:50,66,5
1000,18:43:04,18:43:24,65,6
1000,18:45:31,18:45:51,64,7
1000,18:48:22,18:48:42,63,8
1000,18:51:00,18:51:20,62,9
1000,18:54:10,18:54:30,61,10
1000,18:57:37,18:57:57,60,11
1000,19:00:43,19:01:03,59,12
1000,19:03:47,19:04:07,58,13
1000,19:06:07,19:06:27,57,14
1000,19:08:20,19:08:40,56,15
1000,19:10:48,19:11:08,55,16
1000,19:13:16,19:13:36,54,17
1000,19:15:47,19:16:07,53,18
1000,19:17:39,19:17:59,52,19
1000,19:19:48,19:20:08,51,20
1000,19:22:21,19:22:41,50,21
1000,19:25:11,19:25:31,49,22
1000,19:27:16,19:27:36,48,23
1000,19:29:48,19:30:08,47,24
1000,19:32:24,19:32:44,8,25
1000,19:34:54,19:35:14,46,26
1000,19:37:15,19:37:35,45,27
1000,19:39:47,19:40:07,44,28
1000,19:42:03,19:42:23,43,29
1000,19:44:27,19:44:47,42,30
1000,19:47:00,19:47:20,41,31
1000,19:49:35,19:49:55,40,32
1000,19:52:08,19:52:28,39,33
1000,19:54:34,19:54:54,38,34
1000,19:57:50,19:58:10,37,35
1000,20:00:21,20:00:41,36,36
1001,18:31:17,18:31:37,71,0
1001,18:33:37,18:33:57,70,1
1001,18:36:17,18:36:37,69,2
1001,18:38:44,18:39:04,68,3
1001,18:40:50,18:41:10,67,4
1001,18:44:26,18:44:46,66,5
1001,18:48:00,18:48:20,65,6
1001,18:50:27,18:50:47,64,7
1001,18:53:18,18:53:38,63,8
1001,18:55:56,18:56:16,62,9
1001,18:59:06,18:59:26,61,10
1001,19:02:33,19:02:53,60,11
1001,19:05:39,19:05:59,59,12
1001,19:08:43,19:09:03,58,13
1001,19:11:03,19:11:23,57,14
1001,19:13:16,19:13:36,56,15
1001,19:15:44,19:16:04,55,16
1001,19:18:12,19:18:32,54,17
1001,19:20:43,19:21:03,53,18
1001,19:22:35,19:22:55,52,19
1001,19:24:44,19:25:04,51,20
1001,19:27:17,19:27:37,50,21
1001,19:30:07,19:30:27,49,22
1001,19:32:12,19:32:32,48,23
1001,19:34:44,19:35:04,47,24
1001,19:37:20,19:37:40,8,25
1001,19:39:50,19:40:10,46,26
1001,19:42:11,19:42:31,45,27
1001,19:44:43,19:45:03,44,28
1001,19:46:59,19:47:19,43,29
1001,19:49:23,19:49:43,42,30
1001,19:51:56,19:52:16,41,31
1001,19:54:31,19:54:51,40,32
1001,19:57:04,19:57:24,39,33
1001,19:59:30,19:59:50,38,34
1001,20:02:46,20:03:06,37,35
1001,20:05:17,20:05:37,36,36
1002,18:36:13,18:36:33,71,0
1002,18:38:33,18:38:53,70,1
1002,18:41:13,18:41:33,69,2
1002,18:43:40,18:44:00,68,3
1002,18:45:46,18:46:06,67,4
1002,18:49:22,18:49:42,66,5
1002,18:52:56,18:53:16,65,6
1002,18:55:23,18:55:43,64,7
1002,18:58:14,18:58:34,63,8
1002,19:00:52,19:01:12,62,9
1002,19:04:02,19:04:22,61,10
1002,19:07:29,19:07:49,60,11
1002,19:10:35,19:10:55,59,12
1002,19:13:39,19:13:59,58,13
1002,19:15:59,19:16:19,57,14
1002,19:18:12,19:18:32,56,15
1002,19:20:40,19:21:00,55,16
1002,19:23:08,19:23:28,54,17
1002,19:25:39,19:25:59,53,18
1002,19:27:31,19:27:51,52,19
1002,19:29:40,19:30:00,51,20
1002,19:32:13,19:32:33,50,21
1002,19:35:03,19:35:23,49,22
1002,19:37:08,19:37:28,48,23
1002,19:39:40,19:40:00,47,24
1002,19:42:16,19:42:36,8,25
1002,19:44:46,19:45:06,46,26
1002,19:47:07,19:47:27,45,27
1002,19:49:39,19:49:59,44,28
1002,19:51:55,19:52:15,43,29
1002,19:54:19,19:54:39,42,30
1002,19:56:52,19:57:12,41,31
1002,19:59:27,19:59:47,40,32
1002,20:02:00,20:02:20,39,33
1002,20:04:26,20:04:46,38,34
1002,20:07:42,20:08:02,37,35
1002,20:10:13,20:10:33,36,36
1003,18:41:09,18:41:29,71,0
1003,18:43:29,18:43:49,70,1
1003,18:46:09,18:46:29,69,2
1003,18:48:36,18:48:56,68,3
1003,18:50:42,18:51:02,67,4
1003,18:54:18,18:54:38,66,5
1003,18:57:52,18:58:12,65,6
1003,19:00:19,19:00:39,64,7
1003,19:03:10,19:03:30,63,8
1003,19:05:48,19:06:08,62,9
1003,19:08:58,19:09:18,61,10
1003,19:12:25,19:12:45,60,11
1003,19:15:31,19:15:51,59,12
1003,19:18:35,19:18:55,58,13
1003,19:20:55,19:21:15,57,14
1003,19:23:08,19:23:28,56,15
1003,19:25:36,19:25:56,55,16
1003,19:28:04,19:28:24,54,17
1003,19:30:35,19:30:55,53,18
1003,19:32:27,19:32:47,52,19
1003,19:34:36,19:34:56,51,20
1003,19:37:09,19:37:29,50,21
1003,19:39:59,19:40:19,49,22
1003,19:42:04,19:42:24,48,23
1003,19:44:36,19:44:56,47,24
1003,19:47:12,19:47:32,8,25
1003,19:49:42,19:50:02,46,26
1003,19:52:03,19:52:23,45,27
1003,19:54:35,19:54:55,44,28
1003,19:56:51,19:57:11,43,29
1003,19:59:15,19:59:35,42,30
1003,20:01:48,20:02:08,41,31
1003,20:04:23,20:04:43,40,32
1003,20:06:56,20:07:16,39,33
1003,20:09:22,20:09:42,38,34
1003,20:12:38,20:12:58,37,35
1003,20:15:09,20:15:29,36,36
1004,18:46:05,18:46:25,71,0
1004,18:48:25,18:48:45,70,1
1004,18:51:05,18:51:25,69,2
1004,18:53:32,18:53:52,68,3
1004,18:55:38,18:55:58,67,4
1004,18:59:14,18:59:34,66,5
1004,19:02:48,19:03:08,65,6
1004,19:05:15,19:05:35,64,7
1004,19:08:06,19:08:26,63,8
1004,19:10:44,19:11:04,62,9
1004,19:13:54,19:14:14,61,10
1004,19:17:21,19:17:41,60,11
1004,19:20:27,19:20:47,59,12
1004,19:23:31,19:23:51,58,13
1004,19:25:51,19:26:11,57,14
1004,19:28:04,19:28:24,56,15
1004,19:30:32,19:30:52,55,16
1004,19:33:00,19:33:20,54,17
1004,19:35:31,19:35:51,53,18
1004,19:37:23,19:37:43,52,19
1004,19:39:32,19:39:52,51,20
1004,19:42:05,19:42:25,50,21
1004,19:44:55,19:45:15,49,22
1004,19:47:00,19:47:20,48,23
1004,19:49:32,19:49:52,47,24
1004,19:52:08,19:52:28,8,25
1004,19:54:38,19:54:58,46,26
1004,19:56:59,19:57:19,45,27
1004,19:59:31,19:59:51,44,28
1004,20:01:47,20:02:07,43,29
1004,20:04:11,20:04:31,42,30
1004,20:06:44,20:07:04,41,31
1004,20:09:19,20:09:39,40,32
1004,20:11:52,20:12:12,39,33
1004,20:14:18,20:14:38,38,34
1004,20:17:34,20:17:54,37,35
1004,20:20:05,20:20:25,36,36
1005,18:51:01,18:51:21,71,0
1005,18:53:21,18:53:41,70,1
1005,18:56:01,18:56:21,69,2
1005,18:58:28,18:58:48,68,3
1005,19:00:34,19:00:54,67,4
1005,19:04:10,19:04:30,66,5
1005,19:07:44,19:08:04,65,6
1005,19:10:11,19:10:31,64,7
1005,19:13:02,19:13:22,63,8
1005,19:15:40,19:16:00,62,9
1005,19:18:50,19:19:10,61,10
1005,19:22:17,19:22:37,60,11
1005,19:25:23,19:25:43,59,12
1005,19:28:27,19:28:47,58,13
1005,19:30:47,19:31:07,57,14
1005,19:33:00,19:33:20,56,15
1005,19:35:28,19:35:48,55,16
1005,19:37:56,19:38:16,54,17
1005,19:40:27,19:40:47,53,18
1005,19:42:19,19:42:39,52,19
1005,19:44:28,19:44:48,51,20
1005,19:47:01,19:47:21,50,21
1005,19:49:51,19:50:11,49,22
1005,19:51:56,19:52:16,48,23
1005,19:54:28,19:54:48,47,24
1005,19:57:04,19:57:24,8,25
1005,19:59:34,19:59:54,46,26
1005,20:01:55,20:02:15,45,27
1005,20:04:27,20:04:47,44,28
1005,20:06:43,20:07:03,43,29
1005,20:09:07,20:09:27,42,30
1005,20:11:40,20:12:00,41,31
1005,20:14:15,20:14:35,40,32
1005,20:16:48,20:17:08,39,33
1005,20:19:14,20:19:34,38,34
1005,20:22:30,20:22:50,37,35
1005,20:25:01,20:25:21,36,36
1006,18:55:57,18:56:17,71,0
1006,18:58:17,18:58:37,70,1
1006,19:00:57,19:01:17,69,2
1006,19:03:24,19:03:44,68,3
1006,19:05:30,19:05:50,67,4
1006,19:09:06,19:09:26,66,5
1006,19:12:40,19:13:00,65,6
1006,19:15:07,19:15:27,64,7
1006,19:17:58,19:18:18,63,8
1006,19:20:36,19:20:56,62,9
1006,19:23:46,19:24:06,61,10
1006,19:27:13,19:27:33,60,11
1006,19:30:19,19:30:39,59,12
1006,19:33:23,19:33:43,58,13
1006,19:35:43,19:36:03,57,14
1006,19:37:56,19:38:16,56,15
1006,19:40:24,19:40:44,55,16
1006,19:42:52,19:43:12,54,17
1006,19:45:23,19:45:43,53,18
1006,19:47:15,19:47:35,52,19
1006,19:49:24,19:49:44,51,20
1006,19:51:57,19:52:17,50,21
1006,19:54:47,19:55:07,49,22
1006,19:56:52,19:57:12,48,23
1006,19:59:24,19:59:44,47,24
1006,20:02:00,20:02:20,8,25
1006,20:04:30,20:04:50,46,26
1006,20:06:51,20:07:11,45,27
1006,20:09:23,20:09:43,44,28
1006,20:11:39,20:11:59,43,29
1006,20:14:03,20:14:23,42,30
1006,20:16:36,20:16:56,41,31
1006,20:19:11,20:19:31,40,32
1006,20:21:44,20:22:04,39,33
1006,20:24:10,20:24:30,38,34
1006,20:27:26,20:27:46,37,35
1006,20:29:57,20:30:17,36,36
1007,19:00:53,19:01:13,71,0
1007,19:03:13,19:03:33,70,1
1007,19:05:53,19:06:13,69,2
1007,19:08:20,19:08:40,68,3
1007,19:10:26,19:10:46,67,4
1007,19:14:02,19:14:22,66,5
1007,19:17:36,19:17:56,65,6
1007,19:20:03,19:20:23,64,7
1007,19:22:54,19:23:14,63,8
1007,19:25:32,19:25:52,62,9
1007,19:28:42,19:29:02,61,10
1007,19:32:09,19:32:29,60,11
1007,19:35:15,19:35:35,59,12
1007,19:38:19,19:38:39,58,13
1007,19:40:39,19:40:59,57,14
1007,19:42:52,19:43:12,56,15
1007,19:45:20,19:45:40,55,16
1007,19:47:48,19:48:08,54,17
1007,19:50:19,19:50:39,53,18
1007,19:52:11,19:52:31,52,19
1007,19:54:20,19:54:40,51,20
1007,19:56:53,19:57:13,50,21
1007,19:59:43,20:00:03,49,22
1007,20:01:48,20:02:08,48,23
1007,20:04:20,20:04:40,47,24
1007,20:06:56,20:07:16,8,25
1007,20:09:26,20:09:46,46,26
1007,20:11:47,20:12:07,45,27
1007,20:14:19,20:14:39,44,28
1007,20:16:35,20:16:55,43,29
1007,20:18:59,20:19:19,42,30
1007,20:21:32,20:21:52,41,31
1007,20:24:07,20:24:27,40,32
1007,20:26:40,20:27:00,39,33
1007,20:29:06,20:29:26,38,34
1007,20:32:22,20:32:42,37,35
1007,20:34:53,20:35:13,36,36
1008,19:05:49,19:06:09,71,0
1008,19:08:09,19:08:29,70,1
1008,19:10:49,19:11:09,69,2
1008,19:13:16,19:13:36,68,3
1008,19:15:22,19:15:42,67,4
1008,19:18:58,19:19:18,66,5
1008,19:22:32,19:22:52,65,6
1008,19:24:59,19:25:19,64,7
1008,19:27:50,19:28:10,63,8
1008,19:30:28,19:30:48,62,9
1008,19:33:38,19:33:58,61,10
1008,19:37:05,19:37:25,60,11
1008,19:40:11,19:40:31,59,12
1008,19:43:15,19:43:35,58,13
1008,19:45:35,19:45:55,57,14
1008,19:47:48,19:48:08,56,15
1008,19:50:16,19:50:36,55,16
1008,19:52:44,19:53:04,54,17
1008,19:55:15,19:55:35,53,18
1008,19:57:07,19:57:27,52,19
1008,19:59:16,19:59:36,51,20
1008,20:01:49,20:02:09,50,21
1008,20:04:39,20:04:59,49,22
1008,20:06:44,20:07:04,48,23
1008,20:09:16,20:09:36,47,24
1008,20:11:52,20:12:12,8,25
1008,20:14:22,20:14:42,46,26
1008,20:16:43,20:17:03,45,27
1008,20:19:15,20:19:35,44,28
1008,20:21:31,20:21:51,43,29
1008,20:23:55,20:24:15,42,30
1008,20:26:28,20:26:48,41,31
1008,20:29:03,20:29:23,40,32
1008,20:31:36,20:31:56,39,33
1008,20:34:02,20:34:22,38,34
1008,20:37:18,20:37:38,37,35
1008,20:39:49,20:40:09,36,36
1009,19:10:45,19:11:05,71,0
1009,19:13:05,19:13:25,70,1
1009,19:15:45,19:16:05,69,2
1009,19:18:12,19:18:32,68,3
1009,19:20:18,19:20:38,67,4
1009,19:23:54,19:24:14,66,5
1009,19:27:28,19:27:48,65,6
1009,19:29:55,19:30:15,64,7
1009,19:32:46,19:33:06,63,8
1009,19:35:24,19:35:44,62,9
1009,19:38:34,19:38:54,61,10
1009,19:42:01,19:42:21,60,11
1009,19:45:07,19:45:27,59,12
1009,19:48:11,19:48:31,58,13
1009,19:50:31,19:50:51,57,14
1009,19:52:44,19:53:04,56,15
1009,19:55:12,19:55:32,55,16
1009,19:57:40,19:58:00,54,17
1009,20:00:11,20:00:31,53,18
1009,20:02:03,20:02:23,52,19
1009,20:04:12,20:04:32,51,20
1009,20:06:45,20:07:05,50,21
1009,20:09:35,20:09:55,49,22
1009,20:11:40,20:12:00,48,23
1009,20:14:12,20:14:32,47,24
1009,20:16:48,20:17:08,8,25
1009,20:19:18,20:19:38,46,26
1009,20:21:39,20:21:59,45,27
1009,20:24:11,20:24:31,44,28
1009,20:26:27,20:26:47,43,29
1009,20:28:51,20:29:11,42,30
1009,20:31:24,20:31:44,41,31
1009,20:33:59,20:34:19,40,32
1009,20:36:32,20:36:52,39,33
1009,20:38:58,20:39:18,38,34
1009,20:42:14,20:42:34,37,35
1009,20:44:45,20:45:05,36,36
1010,19:15:41,19:16:01,71,0
1010,19:18:01,19:18:21,70,1
1010,19:20:41,19:21:01,69,2
1010,19:23:08,19:23:28,68,3
1010,19:25:14,19:25:34,67,4
1010,19:28:50,19:29:10,66,5
1010,19:32:24,19:32:44,65,6
1010,19:34:51,19:35:11,64,7
1010,19:37:42,19:38:02,63,8
1010,19:40:20,19:40:40,62,9
1010,19:43:30,19:43:50,61,10
1010,19:46:57,19:47:17,60,11
1010,19:50:03,19:50:23,59,12
1010,19:53:07,19:53:27,58,13
1010,19:55:27,19:55:47,57,14
1010,19:57:40,19:58:00,56,15
1010,20:00:08,20:00:28,55,16
1010,20:02:36,20:02:56,54,17
1010,20:05:07,20:05:27,53,18
1010,20:06:59,20:07:19,52,19
1010,20:09:08,20:09:28,51,20
1010,20:11:41,20:12:01,50,21
1010,20:14:31,20:14:51,49,22
1010,20:16:36,20:16:56,48,23
1010,20:19:08,20:19:28,47,24
1010,20:21:44,20:22:04,8,25
1010,20:24:14,20:24:34,46,26
1010,20:26:35,20:26:55,45,27
1010,20:29:07,20:29:27,44,28
1010,20:31:23,20:31:43,43,29
1010,20:33:47,20:34:07,42,30
1010,20:36:20,20:36:40,41,31
1010,20:38:55,20:39:15,40,32
1010,20:41:28,20:41:48,39,33
1010,20:43:54,20:44:14,38,34
1010,20:47:10,20:47:30,37,35
1010,20:49:41,20:50:01,36,36
1011,19:20:37,19:20:57,71,0
1011,19:22:57,19:23:17,70,1
1011,19:25:37,19:25:57,69,2
