id,station_name,timestamp,entry_count,exit_count,platform_count,concourse_count,crowd_density
HIS_002659,Yamuna Bank,2026-03-03 18:15:00,824,1642,658,1233,5.64
HIS_002660,Inderlok,2026-03-03 18:15:00,809,2563,836,1686,5.37
HIS_002661,Rajiv Chowk,2026-03-03 18:30:00,861,1149,574,1005,4.61
HIS_002662,Kashmere Gate,2026-03-03 18:30:00,926,2524,875,1725,4.86
HIS_002663,New Delhi,2026-03-03 18:30:00,962,2227,830,1594,4.44
HIS_002664,Hauz Khas,2026-03-03 18:30:00,674,2378,745,1526,3.74
HIS_002665,Botanical Garden,2026-03-03 18:30:00,1194,1212,720,1203,3.41
HIS_002666,Janakpuri West,2026-03-03 18:30:00,1084,2790,992,1937,4.68
HIS_002667,Lajpat Nagar,2026-03-03 18:30:00,993,1016,600,1004,3.11
HIS_002668,Central Secretariat,2026-03-03 18:30:00,854,2739,889,1796,4.23
HIS_002669,Yamuna Bank,2026-03-03 18:30:00,1171,2270,922,1720,4.92
HIS_002670,Inderlok,2026-03-03 18:30:00,1185,2402,954,1794,3.95
HIS_002671,Rajiv Chowk,2026-03-03 18:45:00,1011,2163,837,1587,5.26
HIS_002672,Kashmere Gate,2026-03-03 18:45:00,974,1952,780,1463,4.99
HIS_002673,New Delhi,2026-03-03 18:45:00,859,1759,695,1309,5.07
HIS_002674,Hauz Khas,2026-03-03 18:45:00,984,2206,835,1595,5.41
HIS_002675,Botanical Garden,2026-03-03 18:45:00,1151,2598,980,1874,3.51
HIS_002676,Janakpuri West,2026-03-03 18:45:00,860,1104,565,982,3.38
HIS_002677,Lajpat Nagar,2026-03-03 18:45:00,1110,2019,848,1564,3.91
HIS_002678,Central Secretariat,2026-03-03 18:45:00,762,2363,777,1562,4.7
HIS_002679,Yamuna Bank,2026-03-03 18:45:00,1194,1237,725,1216,3.16
HIS_002680,Inderlok,2026-03-03 18:45:00,1057,1535,730,1296,4.38
HIS_002681,Rajiv Chowk,2026-03-03 19:00:00,781,1558,624,1170,3.15
HIS_002682,Kashmere Gate,2026-03-03 19:00:00,1050,1874,795,1462,3.14
HIS_002683,New Delhi,2026-03-03 19:00:00,642,2458,748,1550,3.7
HIS_002684,Hauz Khas,2026-03-03 19:00:00,864,1486,643,1175,5.59
HIS_002685,Botanical Garden,2026-03-03 19:00:00,947,2335,846,1641,4.13
HIS_002686,Janakpuri West,2026-03-03 19:00:00,750,2380,776,1565,3.96
HIS_002687,Lajpat Nagar,2026-03-03 19:00:00,1112,2073,859,1592,5.25
HIS_002688,Central Secretariat,2026-03-03 19:00:00,968,2633,914,1800,4.09
HIS_002689,Yamuna Bank,2026-03-03 19:00:00,882,1718,696,1300,3.61
HIS_002690,Inderlok,2026-03-03 19:00:00,920,2503,869,1712,3.88
HIS_002691,Rajiv Chowk,2026-03-03 19:15:00,1177,1937,858,1557,4.6
HIS_002692,Kashmere Gate,2026-03-03 19:15:00,635,2351,724,1493,4.69
HIS_002693,New Delhi,2026-03-03 19:15:00,873,2405,830,1639,5.04
HIS_002694,Hauz Khas,2026-03-03 19:15:00,1139,2184,892,1662,5.55
HIS_002695,Botanical Garden,2026-03-03 19:15:00,1005,2417,885,1711,3.62
HIS_002696,Janakpuri West,2026-03-03 19:15:00,845,1543,647,1194,4.7
HIS_002697,Lajpat Nagar,2026-03-03 19:15:00,607,1080,459,844,4.02
HIS_002698,Central Secretariat,2026-03-03 19:15:00,1091,2679,972,1885,5.21
HIS_002699,Yamuna Bank,2026-03-03 19:15:00,818,1031,533,924,3.34
HIS_002700,Inderlok,2026-03-03 19:15:00,705,2429,768,1567,4.76
HIS_002701,Rajiv Chowk,2026-03-03 19:30:00,868,1372,622,1120,4.03
HIS_002702,Kashmere Gate,2026-03-03 19:30:00,957,1044,592,1000,5.4
HIS_002703,New Delhi,2026-03-03 19:30:00,1013,2212,848,1612,4.01
HIS_002704,Hauz Khas,2026-03-03 19:30:00,749,1794,658,1272,4.68
HIS_002705,Botanical Garden,2026-03-03 19:30:00,919,2738,915,1828,3.28
HIS_002706,Janakpuri West,2026-03-03 19:30:00,1071,2202,869,1636,5.42
HIS_002707,Lajpat Nagar,2026-03-03 19:30:00,830,1298,592,1064,3.45
HIS_002708,Central Secretariat,2026-03-03 19:30:00,1167,2197,906,1682,5.72
HIS_002709,Yamuna Bank,2026-03-03 19:30:00,1160,1040,672,1100,4.45
HIS_002710,Inderlok,2026-03-03 19:30:00,1028,1208,653,1118,4.81
HIS_002711,Rajiv Chowk,2026-03-03 19:45:00,800,2417,803,1608,3.97
HIS_002712,Kashmere Gate,2026-03-03 19:45:00,817,2361,799,1589,3.99
HIS_002713,New Delhi,2026-03-03 19:45:00,937,2174,810,1556,4.49
HIS_002714,Hauz Khas,2026-03-03 19:45:00,1067,1674,762,1370,4.87
HIS_002715,Botanical Garden,2026-03-03 19:45:00,628,1326,516,977,3.14
HIS_002716,Janakpuri West,2026-03-03 19:45:00,637,1251,505,944,4.04
HIS_002717,Lajpat Nagar,2026-03-03 19:45:00,825,1046,539,936,3.96
HIS_002718,Central Secretariat,2026-03-03 19:45:00,1132,1330,719,1231,5.47
HIS_002719,Yamuna Bank,2026-03-03 19:45:00,860,2493,843,1676,5.06
HIS_002720,Inderlok,2026-03-03 19:45:00,695,1854,649,1274,3.57
HIS_002721,Rajiv Chowk,2026-03-03 20:00:00,874,2635,877,1754,5.41
HIS_002722,Kashmere Gate,2026-03-03 20:00:00,1055,1382,698,1218,3.94
HIS_002723,New Delhi,2026-03-03 20:00:00,740,1907,677,1324,4.96
HIS_002724,Hauz Khas,2026-03-03 20:00:00,1099,1017,643,1058,4.11
HIS_002725,Botanical Garden,2026-03-03 20:00:00,1186,1983,871,1584,5.45
HIS_002726,Janakpuri West,2026-03-03 20:00:00,1051,2249,870,1650,3.61
HIS_002727,Lajpat Nagar,2026-03-03 20:00:00,972,2017,792,1494,3.9
HIS_002728,Central Secretariat,2026-03-03 20:00:00,1191,1780,832,1486,3.22
HIS_002729,Yamuna Bank,2026-03-03 20:00:00,698,1062,492,880,5.67
HIS_002730,Inderlok,2026-03-03 20:00:00,1108,1084,660,1096,5.6
HIS_002731,Rajiv Chowk,2026-03-03 20:15:00,1133,2701,993,1917,3.95
HIS_002732,Kashmere Gate,2026-03-03 20:15:00,786,1520,618,1153,4.61
HIS_002733,New Delhi,2026-03-03 20:15:00,1162,2533,971,1848,3.97
HIS_002734,Hauz Khas,2026-03-03 20:15:00,631,1832,619,1232,3.38
HIS_002735,Botanical Garden,2026-03-03 20:15:00,736,1707,636,1222,4.61
HIS_002736,Janakpuri West,2026-03-03 20:15:00,1174,2044,878,1609,5.32
HIS_002737,Lajpat Nagar,2026-03-03 20:15:00,890,1110,578,1000,4.48
HIS_002738,Central Secretariat,2026-03-03 20:15:00,1184,1293,732,1238,3.98
HIS_002739,Yamuna Bank,2026-03-03 20:15:00,887,2094,774,1490,5.2
HIS_002740,Inderlok,2026-03-03 20:15:00,1115,1941,834,1528,5.73
HIS_002741,Rajiv Chowk,2026-03-03 20:30:00,952,1075,596,1014,4.44
HIS_002742,Kashmere Gate,2026-03-03 20:30:00,1034,2373,888,1704,3.74
HIS_002743,New Delhi,2026-03-03 20:30:00,661,1347,534,1004,3.2
HIS_002744,Hauz Khas,2026-03-03 20:30:00,982,2153,823,1568,5.45
HIS_002745,Botanical Garden,2026-03-03 20:30:00,616,1647,576,1132,3.99
HIS_002746,Janakpuri West,2026-03-03 20:30:00,1127,1924,836,1526,4.98
HIS_002747,Lajpat Nagar,2026-03-03 20:30:00,791,1731,663,1261,4.43
HIS_002748,Central Secretariat,2026-03-03 20:30:00,746,1508,600,1127,3.84
HIS_002749,Yamuna Bank,2026-03-03 20:30:00,650,2792,818,1721,3.98
HIS_002750,Inderlok,2026-03-03 20:30:00,628,1772,606,1200,5.21
HIS_002751,Rajiv Chowk,2026-03-03 20:45:00,986,2147,824,1566,4.1
HIS_002752,Kashmere Gate,2026-03-03 20:45:00,1132,1626,778,1379,5.04
HIS_002753,New Delhi,2026-03-03 20:45:00,1094,2398,917,1746,4.39
HIS_002754,Hauz Khas,2026-03-03 20:45:00,1112,2607,966,1860,3.18
HIS_002755,Botanical Garden,2026-03-03 20:45:00,921,2129,794,1525,3.82
HIS_002756,Janakpuri West,2026-03-03 20:45:00,713,1371,559,1042,3.08
HIS_002757,Lajpat Nagar,2026-03-03 20:45:00,987,1748,744,1368,4.94
HIS_002758,Central Secretariat,2026-03-03 20:45:00,875,2600,870,1738,3.14
HIS_002759,Yamuna Bank,2026-03-03 20:45:00,763,2157,737,1460,3.32
HIS_002760,Inderlok,2026-03-03 20:45:00,995,1425,683,1210,5.59
HIS_002761,Rajiv Chowk,2026-03-03 21:00:00,390,237,203,314,2.22
HIS_002762,Kashmere Gate,2026-03-03 21:00:00,288,171,149,230,0.94
HIS_002763,New Delhi,2026-03-03 21:00:00,314,237,173,276,1.74
HIS_002764,Hauz Khas,2026-03-03 21:00:00,412,177,200,294,1.74
HIS_002765,Botanical Garden,2026-03-03 21:00:00,330,201,172,266,0.7
HIS_002766,Janakpuri West,2026-03-03 21:00:00,273,535,216,404,1.1
HIS_002767,Lajpat Nagar,2026-03-03 21:00:00,394,343,226,368,1.84
HIS_002768,Central Secretariat,2026-03-03 21:00:00,280,326,177,303,0.75
HIS_002769,Yamuna Bank,2026-03-03 21:00:00,208,520,187,364,1.86
HIS_002770,Inderlok,2026-03-03 21:00:00,510,288,262,399,1.52
HIS_002771,Rajiv Chowk,2026-03-03 21:15:00,445,536,285,490,1.97
HIS_002772,Kashmere Gate,2026-03-03 21:15:00,525,470,304,498,0.88
HIS_002773,New Delhi,2026-03-03 21:15:00,341,340,204,340,1.59
HIS_002774,Hauz Khas,2026-03-03 21:15:00,177,324,136,250,1.1
HIS_002775,Botanical Garden,2026-03-03 21:15:00,293,439,205,366,2.24
HIS_002776,Janakpuri West,2026-03-03 21:15:00,405,215,205,310,1.2
HIS_002777,Lajpat Nagar,2026-03-03 21:15:00,491,211,239,351,0.6
HIS_002778,Central Secretariat,2026-03-03 21:15:00,294,281,174,288,2.06
HIS_002779,Yamuna Bank,2026-03-03 21:15:00,363,459,237,411,1.77
HIS_002780,Inderlok,2026-03-03 21:15:00,258,322,168,290,2.38
HIS_002781,Rajiv Chowk,2026-03-03 21:30:00,348,473,234,410,0.58
HIS_002782,Kashmere Gate,2026-03-03 21:30:00,316,485,223,400,1.27
HIS_002783,New Delhi,2026-03-03 21:30:00,462,261,237,362,1.6
HIS_002784,Hauz Khas,2026-03-03 21:30:00,516,185,243,350,0.71
HIS_002785,Botanical Garden,2026-03-03 21:30:00,212,528,190,370,2.3
HIS_002786,Janakpuri West,2026-03-03 21:30:00,160,333,131,246,1.91
HIS_002787,Lajpat Nagar,2026-03-03 21:30:00,249,157,131,203,1.31
HIS_002788,Central Secretariat,2026-03-03 21:30:00,458,317,247,388,0.62
HIS_002789,Yamuna Bank,2026-03-03 21:30:00,493,534,304,514,0.65
HIS_002790,Inderlok,2026-03-03 21:30:00,492,282,253,387,2.35
HIS_002791,Rajiv Chowk,2026-03-03 21:45:00,313,344,194,328,0.8
HIS_002792,Kashmere Gate,2026-03-03 21:45:00,414,396,245,405,1.37
HIS_002793,New Delhi,2026-03-03 21:45:00,527,195,250,361,1.17
HIS_002794,Hauz Khas,2026-03-03 21:45:00,547,527,324,537,1.46
HIS_002795,Botanical Garden,2026-03-03 21:45:00,494,281,254,388,1.78
HIS_002796,Janakpuri West,2026-03-03 21:45:00,280,519,216,400,2.06
HIS_002797,Lajpat Nagar,2026-03-03 21:45:00,252,227,146,240,0.51
HIS_002798,Central Secretariat,2026-03-03 21:45:00,529,150,242,340,0.93
HIS_002799,Yamuna Bank,2026-03-03 21:45:00,505,381,278,443,1.16
HIS_002800,Inderlok,2026-03-03 21:45:00,185,335,141,260,1.71
HIS_002801,Rajiv Chowk,2026-03-03 22:00:00,343,367,211,355,1.55
HIS_002802,Kashmere Gate,2026-03-03 22:00:00,400,526,265,463,1.27
HIS_002803,New Delhi,2026-03-03 22:00:00,454,414,264,434,2.19
HIS_002804,Hauz Khas,2026-03-03 22:00:00,494,357,269,426,0.64
HIS_002805,Botanical Garden,2026-03-03 22:00:00,400,221,204,310,1.59
HIS_002806,Janakpuri West,2026-03-03 22:00:00,249,275,155,262,1.2
HIS_002807,Lajpat Nagar,2026-03-03 22:00:00,160,266,117,213,1.83
HIS_002808,Central Secretariat,2026-03-03 22:00:00,483,296,252,390,1.63
HIS_002809,Yamuna Bank,2026-03-03 22:00:00,512,256,256,384,2.09
HIS_002810,Inderlok,2026-03-03 22:00:00,506,160,234,333,0.99
HIS_002811,Rajiv Chowk,2026-03-03 22:15:00,314,170,160,242,2.25
HIS_002812,Kashmere Gate,2026-03-03 22:15:00,300,153,151,226,1.24
HIS_002813,New Delhi,2026-03-03 22:15:00,234,374,168,304,2.17
HIS_002814,Hauz Khas,2026-03-03 22:15:00,467,331,253,399,0.8
HIS_002815,Botanical Garden,2026-03-03 22:15:00,361,317,208,339,2.31
HIS_002816,Janakpuri West,2026-03-03 22:15:00,535,206,255,370,1.33
HIS_002817,Lajpat Nagar,2026-03-03 22:15:00,323,401,209,362,0.54
HIS_002818,Central Secretariat,2026-03-03 22:15:00,165,528,172,346,1.03
HIS_002819,Yamuna Bank,2026-03-03 22:15:00,191,321,141,256,1.93
HIS_002820,Inderlok,2026-03-03 22:15:00,389,283,212,336,1.89
HIS_002821,Rajiv Chowk,2026-03-03 22:30:00,211,292,143,252,1.05
HIS_002822,Kashmere Gate,2026-03-03 22:30:00,362,526,250,444,1.51
HIS_002823,New Delhi,2026-03-03 22:30:00,160,407,145,284,2.18
HIS_002824,Hauz Khas,2026-03-03 22:30:00,408,415,246,412,0.58
HIS_002825,Botanical Garden,2026-03-03 22:30:00,246,424,183,335,0.98
HIS_002826,Janakpuri West,2026-03-03 22:30:00,343,254,188,298,1.89
HIS_002827,Lajpat Nagar,2026-03-03 22:30:00,216,172,121,194,0.52
HIS_002828,Central Secretariat,2026-03-03 22:30:00,160,167,97,164,0.52
HIS_002829,Yamuna Bank,2026-03-03 22:30:00,183,194,112,188,1.88
HIS_002830,Inderlok,2026-03-03 22:30:00,476,376,266,426,2.02
HIS_002831,Rajiv Chowk,2026-03-03 22:45:00,229,506,193,368,2.03
HIS_002832,Kashmere Gate,2026-03-03 22:45:00,268,407,189,338,2.31
HIS_002833,New Delhi,2026-03-03 22:45:00,450,448,270,449,0.95
HIS_002834,Hauz Khas,2026-03-03 22:45:00,465,304,247,384,1.62
HIS_002835,Botanical Garden,2026-03-03 22:45:00,164,440,154,302,0.66
HIS_002836,Janakpuri West,2026-03-03 22:45:00,363,421,229,392,2.11
HIS_002837,Lajpat Nagar,2026-03-03 22:45:00,312,312,187,312,1.76
HIS_002838,Central Secretariat,2026-03-03 22:45:00,454,545,291,500,2.29
HIS_002839,Yamuna Bank,2026-03-03 22:45:00,511,443,293,477,1.48
HIS_002840,Inderlok,2026-03-03 22:45:00,518,257,259,388,2.22
HIS_002841,Rajiv Chowk,2026-03-03 23:00:00,302,359,193,330,1.55
HIS_002842,Kashmere Gate,2026-03-03 23:00:00,238,217,139,228,0.94
HIS_002843,New Delhi,2026-03-03 23:00:00,514,263,258,388,2.48
HIS_002844,Hauz Khas,2026-03-03 23:00:00,210,211,126,210,0.89
HIS_002845,Botanical Garden,2026-03-03 23:00:00,316,504,227,410,2.23
HIS_002846,Janakpuri West,2026-03-03 23:00:00,158,405,144,282,0.88
HIS_002847,Lajpat Nagar,2026-03-03 23:00:00,447,368,252,408,0.86
HIS_002848,Central Secretariat,2026-03-03 23:00:00,524,212,252,368,2.26
HIS_002849,Yamuna Bank,2026-03-03 23:00:00,277,398,190,338,1.08
HIS_002850,Inderlok,2026-03-03 23:00:00,387,175,190,281,1.78
HIS_002851,Rajiv Chowk,2026-03-03 23:15:00,294,478,213,386,0.61
HIS_002852,Kashmere Gate,2026-03-03 23:15:00,483,273,248,378,1.64
HIS_002853,New Delhi,2026-03-03 23:15:00,246,499,198,372,1.0
HIS_002854,Hauz Khas,2026-03-03 23:15:00,377,185,188,281,2.21
HIS_002855,Botanical Garden,2026-03-03 23:15:00,245,372,172,308,1.76
HIS_002856,Janakpuri West,2026-03-03 23:15:00,232,232,139,232,2.41
HIS_002857,Lajpat Nagar,2026-03-03 23:15:00,465,233,233,349,1.67
HIS_002858,Central Secretariat,2026-03-03 23:15:00,534,232,260,383,2.49
HIS_002859,Yamuna Bank,2026-03-03 23:15:00,344,166,171,255,1.12
HIS_002860,Inderlok,2026-03-03 23:15:00,548,412,302,480,0.79
HIS_002861,Rajiv Chowk,2026-03-03 23:30:00,456,181,219,318,0.97
HIS_002862,Kashmere Gate,2026-03-03 23:30:00,358,467,237,412,0.59
HIS_002863,New Delhi,2026-03-03 23:30:00,347,376,214,362,1.1
HIS_002864,Hauz Khas,2026-03-03 23:30:00,423,330,235,376,1.14
HIS_002865,Botanical Garden,2026-03-03 23:30:00,355,409,224,382,1.86
HIS_002866,Janakpuri West,2026-03-03 23:30:00,361,526,250,444,1.68
HIS_002867,Lajpat Nagar,2026-03-03 23:30:00,376,268,204,322,1.63
HIS_002868,Central Secretariat,2026-03-03 23:30:00,468,173,222,320,1.17
HIS_002869,Yamuna Bank,2026-03-03 23:30:00,469,548,297,508,0.89
HIS_002870,Inderlok,2026-03-03 23:30:00,505,309,264,407,2.28
HIS_002871,Rajiv Chowk,2026-03-03 23:45:00,354,522,246,438,1.86
HIS_002872,Kashmere Gate,2026-03-03 23:45:00,384,278,209,331,0.88
HIS_002873,New Delhi,2026-03-03 23:45:00,269,512,210,390,2.23
HIS_002874,Hauz Khas,2026-03-03 23:45:00,522,341,277,432,1.1
HIS_002875,Botanical Garden,2026-03-03 23:45:00,274,182,146,228,2.14
HIS_002876,Janakpuri West,2026-03-03 23:45:00,426,317,234,372,2.23
HIS_002877,Lajpat Nagar,2026-03-03 23:45:00,341,519,240,430,1.57
HIS_002878,Central Secretariat,2026-03-03 23:45:00,376,447,240,412,1.56
HIS_002879,Yamuna Bank,2026-03-03 23:45:00,253,359,173,306,1.72
HIS_002880,Inderlok,2026-03-03 23:45:00,389,194,194,292,2.48
HIS_002881,Rajiv Chowk,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002882,Kashmere Gate,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002883,New Delhi,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002884,Hauz Khas,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002885,Botanical Garden,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002886,Janakpuri West,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002887,Lajpat Nagar,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002888,Central Secretariat,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002889,Yamuna Bank,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002890,Inderlok,2026-03-04 00:00:00,0,0,0,0,0.0
HIS_002891,Rajiv Chowk,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002892,Kashmere Gate,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002893,New Delhi,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002894,Hauz Khas,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002895,Botanical Garden,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002896,Janakpuri West,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002897,Lajpat Nagar,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002898,Central Secretariat,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002899,Yamuna Bank,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002900,Inderlok,2026-03-04 00:15:00,0,0,0,0,0.0
HIS_002901,Rajiv Chowk,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002902,Kashmere Gate,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002903,New Delhi,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002904,Hauz Khas,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002905,Botanical Garden,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002906,Janakpuri West,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002907,Lajpat Nagar,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002908,Central Secretariat,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002909,Yamuna Bank,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002910,Inderlok,2026-03-04 00:30:00,0,0,0,0,0.0
HIS_002911,Rajiv Chowk,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002912,Kashmere Gate,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002913,New Delhi,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002914,Hauz Khas,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002915,Botanical Garden,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002916,Janakpuri West,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002917,Lajpat Nagar,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002918,Central Secretariat,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002919,Yamuna Bank,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002920,Inderlok,2026-03-04 00:45:00,0,0,0,0,0.0
HIS_002921,Rajiv Chowk,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002922,Kashmere Gate,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002923,New Delhi,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002924,Hauz Khas,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002925,Botanical Garden,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002926,Janakpuri West,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002927,Lajpat Nagar,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002928,Central Secretariat,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002929,Yamuna Bank,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002930,Inderlok,2026-03-04 01:00:00,0,0,0,0,0.0
HIS_002931,Rajiv Chowk,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002932,Kashmere Gate,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002933,New Delhi,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002934,Hauz Khas,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002935,Botanical Garden,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002936,Janakpuri West,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002937,Lajpat Nagar,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002938,Central Secretariat,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002939,Yamuna Bank,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002940,Inderlok,2026-03-04 01:15:00,0,0,0,0,0.0
HIS_002941,Rajiv Chowk,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002942,Kashmere Gate,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002943,New Delhi,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002944,Hauz Khas,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002945,Botanical Garden,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002946,Janakpuri West,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002947,Lajpat Nagar,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002948,Central Secretariat,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002949,Yamuna Bank,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002950,Inderlok,2026-03-04 01:30:00,0,0,0,0,0.0
HIS_002951,Rajiv Chowk,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002952,Kashmere Gate,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002953,New Delhi,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002954,Hauz Khas,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002955,Botanical Garden,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002956,Janakpuri West,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002957,Lajpat Nagar,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002958,Central Secretariat,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002959,Yamuna Bank,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002960,Inderlok,2026-03-04 01:45:00,0,0,0,0,0.0
HIS_002961,Rajiv Chowk,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002962,Kashmere Gate,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002963,New Delhi,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002964,Hauz Khas,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002965,Botanical Garden,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002966,Janakpuri West,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002967,Lajpat Nagar,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002968,Central Secretariat,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002969,Yamuna Bank,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002970,Inderlok,2026-03-04 02:00:00,0,0,0,0,0.0
HIS_002971,Rajiv Chowk,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002972,Kashmere Gate,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002973,New Delhi,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002974,Hauz Khas,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002975,Botanical Garden,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002976,Janakpuri West,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002977,Lajpat Nagar,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002978,Central Secretariat,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002979,Yamuna Bank,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002980,Inderlok,2026-03-04 02:15:00,0,0,0,0,0.0
HIS_002981,Rajiv Chowk,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002982,Kashmere Gate,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002983,New Delhi,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002984,Hauz Khas,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002985,Botanical Garden,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002986,Janakpuri West,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002987,Lajpat Nagar,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002988,Central Secretariat,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002989,Yamuna Bank,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002990,Inderlok,2026-03-04 02:30:00,0,0,0,0,0.0
HIS_002991,Rajiv Chowk,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002992,Kashmere Gate,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002993,New Delhi,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002994,Hauz Khas,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002995,Botanical Garden,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002996,Janakpuri West,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002997,Lajpat Nagar,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002998,Central Secretariat,2026-03-04 02:45:00,0,0,0,0,0.0
HIS_002999,Yamuna Bank,2026-03-04 02:45:00,0,0,0,0,0.0
