id,station_id,day_of_week,hour,avg_passengers,peak_status
1951,12,Friday,6,119,off-peak
1952,12,Friday,7,892,peak
1953,12,Friday,8,865,peak
1954,12,Friday,9,912,peak
1955,12,Friday,10,111,off-peak
1956,12,Friday,11,249,off-peak
1957,12,Friday,12,265,off-peak
1958,12,Friday,13,136,off-peak
1959,12,Friday,14,384,off-peak
1960,12,Friday,15,388,off-peak
1961,12,Friday,16,186,off-peak
1962,12,Friday,17,1160,peak
1963,12,Friday,18,823,peak
1964,12,Friday,19,972,peak
1965,12,Friday,20,322,off-peak
1966,12,Friday,21,312,off-peak
1967,12,Friday,22,144,off-peak
1968,12,Friday,23,213,off-peak
1969,12,Saturday,0,276,off-peak
1970,12,Saturday,1,103,off-peak
1971,12,Saturday,2,126,off-peak
1972,12,Saturday,3,275,off-peak
1973,12,Saturday,4,150,off-peak
1974,12,Saturday,5,325,off-peak
1975,12,Saturday,6,227,off-peak
1976,12,Saturday,7,804,peak
1977,12,Saturday,8,940,peak
1978,12,Saturday,9,923,peak
1979,12,Saturday,10,165,off-peak
1980,12,Saturday,11,233,off-peak
1981,12,Saturday,12,359,off-peak
1982,12,Saturday,13,115,off-peak
1983,12,Saturday,14,223,off-peak
1984,12,Saturday,15,110,off-peak
1985,12,Saturday,16,118,off-peak
1986,12,Saturday,17,944,peak
1987,12,Saturday,18,1116,peak
1988,12,Saturday,19,1044,peak
1989,12,Saturday,20,363,off-peak
1990,12,Saturday,21,320,off-peak
1991,12,Saturday,22,144,off-peak
1992,12,Saturday,23,254,off-peak
1993,12,Sunday,0,132,off-peak
1994,12,Sunday,1,307,off-peak
1995,12,Sunday,2,368,off-peak
1996,12,Sunday,3,211,off-peak
1997,12,Sunday,4,246,off-peak
1998,12,Sunday,5,233,off-peak
1999,12,Sunday,6,249,off-peak
2000,12,Sunday,7,952,peak
2001,12,Sunday,8,900,peak
2002,12,Sunday,9,828,peak
2003,12,Sunday,10,328,off-peak
2004,12,Sunday,11,290,off-peak
2005,12,Sunday,12,199,off-peak
2006,12,Sunday,13,268,off-peak
2007,12,Sunday,14,155,off-peak
2008,12,Sunday,15,102,off-peak
2009,12,Sunday,16,104,off-peak
2010,12,Sunday,17,984,peak
2011,12,Sunday,18,886,peak
2012,12,Sunday,19,979,peak
2013,12,Sunday,20,345,off-peak
2014,12,Sunday,21,376,off-peak
2015,12,Sunday,22,179,off-peak
2016,12,Sunday,23,108,off-peak
2017,13,Monday,0,296,off-peak
2018,13,Monday,1,237,off-peak
2019,13,Monday,2,336,off-peak
2020,13,Monday,3,276,off-peak
2021,13,Monday,4,127,off-peak
2022,13,Monday,5,255,off-peak
2023,13,Monday,6,240,off-peak
2024,13,Monday,7,833,peak
2025,13,Monday,8,1003,peak
2026,13,Monday,9,1089,peak
2027,13,Monday,10,165,off-peak
2028,13,Monday,11,247,off-peak
2029,13,Monday,12,311,off-peak
2030,13,Monday,13,260,off-peak
2031,13,Monday,14,121,off-peak
2032,13,Monday,15,169,off-peak
2033,13,Monday,16,109,off-peak
2034,13,Monday,17,882,peak
2035,13,Monday,18,1026,peak
2036,13,Monday,19,1000,peak
2037,13,Monday,20,157,off-peak
2038,13,Monday,21,219,off-peak
2039,13,Monday,22,341,off-peak
2040,13,Monday,23,127,off-peak
2041,13,Tuesday,0,140,off-peak
2042,13,Tuesday,1,195,off-peak
2043,13,Tuesday,2,338,off-peak
2044,13,Tuesday,3,214,off-peak
2045,13,Tuesday,4,262,off-peak
2046,13,Tuesday,5,166,off-peak
2047,13,Tuesday,6,178,off-peak
2048,13,Tuesday,7,1178,peak
2049,13,Tuesday,8,1069,peak
2050,13,Tuesday,9,996,peak
2051,13,Tuesday,10,301,off-peak
2052,13,Tuesday,11,204,off-peak
2053,13,Tuesday,12,226,off-peak
2054,13,Tuesday,13,177,off-peak
2055,13,Tuesday,14,318,off-peak
2056,13,Tuesday,15,324,off-peak
2057,13,Tuesday,16,229,off-peak
2058,13,Tuesday,17,809,peak
2059,13,Tuesday,18,1029,peak
2060,13,Tuesday,19,867,peak
2061,13,Tuesday,20,395,off-peak
2062,13,Tuesday,21,227,off-peak
2063,13,Tuesday,22,166,off-peak
2064,13,Tuesday,23,397,off-peak
2065,13,Wednesday,0,148,off-peak
2066,13,Wednesday,1,248,off-peak
2067,13,Wednesday,2,172,off-peak
2068,13,Wednesday,3,104,off-peak
2069,13,Wednesday,4,362,off-peak
2070,13,Wednesday,5,313,off-peak
2071,13,Wednesday,6,238,off-peak
2072,13,Wednesday,7,974,peak
2073,13,Wednesday,8,1149,peak
2074,13,Wednesday,9,892,peak
2075,13,Wednesday,10,352,off-peak
2076,13,Wednesday,11,167,off-peak
2077,13,Wednesday,12,366,off-peak
2078,13,Wednesday,13,197,off-peak
2079,13,Wednesday,14,233,off-peak
2080,13,Wednesday,15,174,off-peak
2081,13,Wednesday,16,333,off-peak
2082,13,Wednesday,17,1139,peak
2083,13,Wednesday,18,1145,peak
2084,13,Wednesday,19,1095,peak
2085,13,Wednesday,20,371,off-peak
2086,13,Wednesday,21,177,off-peak
2087,13,Wednesday,22,397,off-peak
2088,13,Wednesday,23,128,off-peak
2089,13,Thursday,0,240,off-peak
2090,13,Thursday,1,247,off-peak
2091,13,Thursday,2,356,off-peak
2092,13,Thursday,3,279,off-peak
2093,13,Thursday,4,319,off-peak
2094,13,Thursday,5,179,off-peak
2095,13,Thursday,6,286,off-peak
2096,13,Thursday,7,918,peak
2097,13,Thursday,8,851,peak
2098,13,Thursday,9,961,peak
2099,13,Thursday,10,103,off-peak
2100,13,Thursday,11,369,off-peak
2101,13,Thursday,12,391,off-peak
2102,13,Thursday,13,304,off-peak
2103,13,Thursday,14,169,off-peak
2104,13,Thursday,15,191,off-peak
2105,13,Thursday,16,355,off-peak
2106,13,Thursday,17,986,peak
2107,13,Thursday,18,953,peak
2108,13,Thursday,19,877,peak
2109,13,Thursday,20,155,off-peak
2110,13,Thursday,21,232,off-peak
2111,13,Thursday,22,123,off-peak
2112,13,Thursday,23,152,off-peak
2113,13,Friday,0,110,off-peak
2114,13,Friday,1,151,off-peak
2115,13,Friday,2,254,off-peak
2116,13,Friday,3,170,off-peak
2117,13,Friday,4,315,off-peak
2118,13,Friday,5,204,off-peak
2119,13,Friday,6,136,off-peak
2120,13,Friday,7,1143,peak
2121,13,Friday,8,1115,peak
2122,13,Friday,9,818,peak
2123,13,Friday,10,374,off-peak
2124,13,Friday,11,274,off-peak
2125,13,Friday,12,103,off-peak
2126,13,Friday,13,363,off-peak
2127,13,Friday,14,366,off-peak
2128,13,Friday,15,364,off-peak
2129,13,Friday,16,208,off-peak
2130,13,Friday,17,947,peak
2131,13,Friday,18,938,peak
2132,13,Friday,19,901,peak
2133,13,Friday,20,372,off-peak
2134,13,Friday,21,273,off-peak
2135,13,Friday,22,232,off-peak
2136,13,Friday,23,376,off-peak
2137,13,Saturday,0,287,off-peak
2138,13,Saturday,1,353,off-peak
2139,13,Saturday,2,160,off-peak
2140,13,Saturday,3,255,off-peak
2141,13,Saturday,4,235,off-peak
2142,13,Saturday,5,376,off-peak
2143,13,Saturday,6,220,off-peak
2144,13,Saturday,7,874,peak
2145,13,Saturday,8,830,peak
2146,13,Saturday,9,994,peak
2147,13,Saturday,10,132,off-peak
2148,13,Saturday,11,322,off-peak
2149,13,Saturday,12,282,off-peak
2150,13,Saturday,13,181,off-peak
2151,13,Saturday,14,202,off-peak
2152,13,Saturday,15,322,off-peak
2153,13,Saturday,16,117,off-peak
2154,13,Saturday,17,987,peak
2155,13,Saturday,18,951,peak
2156,13,Saturday,19,849,peak
2157,13,Saturday,20,203,off-peak
2158,13,Saturday,21,303,off-peak
2159,13,Saturday,22,211,off-peak
2160,13,Saturday,23,381,off-peak
2161,13,Sunday,0,319,off-peak
2162,13,Sunday,1,140,off-peak
2163,13,Sunday,2,318,off-peak
2164,13,Sunday,3,387,off-peak
2165,13,Sunday,4,331,off-peak
2166,13,Sunday,5,388,off-peak
2167,13,Sunday,6,188,off-peak
2168,13,Sunday,7,845,peak
2169,13,Sunday,8,1043,peak
2170,13,Sunday,9,956,peak
2171,13,Sunday,10,201,off-peak
2172,13,Sunday,11,277,off-peak
2173,13,Sunday,12,135,off-peak
2174,13,Sunday,13,101,off-peak
2175,13,Sunday,14,227,off-peak
2176,13,Sunday,15,261,off-peak
2177,13,Sunday,16,208,off-peak
2178,13,Sunday,17,828,peak
2179,13,Sunday,18,1145,peak
2180,13,Sunday,19,804,peak
2181,13,Sunday,20,101,off-peak
2182,13,Sunday,21,145,off-peak
2183,13,Sunday,22,323,off-peak
2184,13,Sunday,23,123,off-peak
2185,14,Monday,0,227,off-peak
2186,14,Monday,1,114,off-peak
2187,14,Monday,2,163,off-peak
2188,14,Monday,3,247,off-peak
2189,14,Monday,4,297,off-peak
2190,14,Monday,5,173,off-peak
2191,14,Monday,6,317,off-peak
2192,14,Monday,7,1032,peak
2193,14,Monday,8,1024,peak
2194,14,Monday,9,1040,peak
2195,14,Monday,10,159,off-peak
2196,14,Monday,11,181,off-peak
2197,14,Monday,12,395,off-peak
2198,14,Monday,13,318,off-peak
2199,14,Monday,14,330,off-peak
2200,14,Monday,15,330,off-peak
2201,14,Monday,16,159,off-peak
2202,14,Monday,17,1092,peak
2203,14,Monday,18,1056,peak
2204,14,Monday,19,926,peak
2205,14,Monday,20,163,off-peak
2206,14,Monday,21,240,off-peak
2207,14,Monday,22,140,off-peak
2208,14,Monday,23,394,off-peak
2209,14,Tuesday,0,373,off-peak
2210,14,Tuesday,1,341,off-peak
2211,14,Tuesday,2,316,off-peak
2212,14,Tuesday,3,386,off-peak
2213,14,Tuesday,4,190,off-peak
2214,14,Tuesday,5,137,off-peak
2215,14,Tuesday,6,398,off-peak
2216,14,Tuesday,7,1188,peak
2217,14,Tuesday,8,838,peak
2218,14,Tuesday,9,1055,peak
2219,14,Tuesday,10,332,off-peak
2220,14,Tuesday,11,154,off-peak
2221,14,Tuesday,12,298,off-peak
2222,14,Tuesday,13,244,off-peak
2223,14,Tuesday,14,169,off-peak
2224,14,Tuesday,15,395,off-peak
2225,14,Tuesday,16,191,off-peak
2226,14,Tuesday,17,879,peak
2227,14,Tuesday,18,1091,peak
2228,14,Tuesday,19,944,peak
2229,14,Tuesday,20,118,off-peak
2230,14,Tuesday,21,162,off-peak
2231,14,Tuesday,22,191,off-peak
2232,14,Tuesday,23,138,off-peak
2233,14,Wednesday,0,186,off-peak
2234,14,Wednesday,1,278,off-peak
2235,14,Wednesday,2,186,off-peak
2236,14,Wednesday,3,242,off-peak
2237,14,Wednesday,4,206,off-peak
2238,14,Wednesday,5,341,off-peak
2239,14,Wednesday,6,158,off-peak
2240,14,Wednesday,7,1143,peak
2241,14,Wednesday,8,957,peak
2242,14,Wednesday,9,972,peak
2243,14,Wednesday,10,189,off-peak
2244,14,Wednesday,11,361,off-peak
2245,14,Wednesday,12,166,off-peak
2246,14,Wednesday,13,242,off-peak
2247,14,Wednesday,14,192,off-peak
2248,14,Wednesday,15,226,off-peak
2249,14,Wednesday,16,217,off-peak
2250,14,Wednesday,17,918,peak
2251,14,Wednesday,18,1198,peak
2252,14,Wednesday,19,1001,peak
2253,14,Wednesday,20,386,off-peak
2254,14,Wednesday,21,346,off-peak
2255,14,Wednesday,22,275,off-peak
2256,14,Wednesday,23,272,off-peak
2257,14,Thursday,0,146,off-peak
2258,14,Thursday,1,167,off-peak
2259,14,Thursday,2,173,off-peak
2260,14,Thursday,3,377,off-peak
2261,14,Thursday,4,130,off-peak
2262,14,Thursday,5,399,off-peak
2263,14,Thursday,6,214,off-peak
2264,14,Thursday,7,1001,peak
2265,14,Thursday,8,849,peak
2266,14,Thursday,9,830,peak
2267,14,Thursday,10,130,off-peak
2268,14,Thursday,11,107,off-peak
2269,14,Thursday,12,273,off-peak
2270,14,Thursday,13,131,off-peak
2271,14,Thursday,14,147,off-peak
2272,14,Thursday,15,351,off-peak
2273,14,Thursday,16,291,off-peak
2274,14,Thursday,17,1103,peak
2275,14,Thursday,18,862,peak
2276,14,Thursday,19,1040,peak
2277,14,Thursday,20,233,off-peak
2278,14,Thursday,21,113,off-peak
2279,14,Thursday,22,337,off-peak
2280,14,Thursday,23,312,off-peak
2281,14,Friday,0,253,off-peak
2282,14,Friday,1,271,off-peak
2283,14,Friday,2,184,off-peak
2284,14,Friday,3,131,off-peak
2285,14,Friday,4,159,off-peak
2286,14,Friday,5,225,off-peak
2287,14,Friday,6,195,off-peak
2288,14,Friday,7,810,peak
2289,14,Friday,8,1064,peak
2290,14,Friday,9,1027,peak
2291,14,Friday,10,332,off-peak
2292,14,Friday,11,322,off-peak
2293,14,Friday,12,267,off-peak
2294,14,Friday,13,153,off-peak
2295,14,Friday,14,204,off-peak
2296,14,Friday,15,279,off-peak
2297,14,Friday,16,308,off-peak
2298,14,Friday,17,854,peak
2299,14,Friday,18,1090,peak
2300,14,Friday,19,1098,peak
2301,14,Friday,20,276,off-peak
2302,14,Friday,21,289,off-peak
2303,14,Friday,22,252,off-peak
2304,14,Friday,23,205,off-peak
2305,14,Saturday,0,178,off-peak
2306,14,Saturday,1,151,off-peak
2307,14,Saturday,2,357,off-peak
2308,14,Saturday,3,243,off-peak
2309,14,Saturday,4,398,off-peak
2310,14,Saturday,5,363,off-peak
2311,14,Saturday,6,184,off-peak
2312,14,Saturday,7,825,peak
2313,14,Saturday,8,893,peak
2314,14,Saturday,9,958,peak
2315,14,Saturday,10,194,off-peak
2316,14,Saturday,11,291,off-peak
2317,14,Saturday,12,151,off-peak
2318,14,Saturday,13,107,off-peak
2319,14,Saturday,14,387,off-peak
2320,14,Saturday,15,381,off-peak
2321,14,Saturday,16,153,off-peak
2322,14,Saturday,17,1107,peak
2323,14,Saturday,18,1130,peak
2324,14,Saturday,19,1166,peak
2325,14,Saturday,20,157,off-peak
2326,14,Saturday,21,252,off-peak
2327,14,Saturday,22,328,off-peak
2328,14,Saturday,23,386,off-peak
2329,14,Sunday,0,146,off-peak
2330,14,Sunday,1,105,off-peak
2331,14,Sunday,2,348,off-peak
2332,14,Sunday,3,361,off-peak
2333,14,Sunday,4,288,off-peak
2334,14,Sunday,5,235,off-peak
2335,14,Sunday,6,380,off-peak
2336,14,Sunday,7,957,peak
2337,14,Sunday,8,854,peak
2338,14,Sunday,9,999,peak
2339,14,Sunday,10,285,off-peak
2340,14,Sunday,11,299,off-peak
2341,14,Sunday,12,270,off-peak
2342,14,Sunday,13,193,off-peak
2343,14,Sunday,14,209,off-peak
2344,14,Sunday,15,312,off-peak
2345,14,Sunday,16,106,off-peak
2346,14,Sunday,17,952,peak
2347,14,Sunday,18,1092,peak
2348,14,Sunday,19,1188,peak
2349,14,Sunday,20,152,off-peak
2350,14,Sunday,21,382,off-peak
2351,14,Sunday,22,230,off-peak
2352,14,Sunday,23,308,off-peak
2353,15,Monday,0,131,off-peak
2354,15,Monday,1,392,off-peak
2355,15,Monday,2,228,off-peak
2356,15,Monday,3,369,off-peak
2357,15,Monday,4,318,off-peak
2358,15,Monday,5,154,off-peak
2359,15,Monday,6,332,off-peak
2360,15,Monday,7,1145,peak
2361,15,Monday,8,832,peak
2362,15,Monday,9,1069,peak
2363,15,Monday,10,292,off-peak
2364,15,Monday,11,363,off-peak
2365,15,Monday,12,262,off-peak
2366,15,Monday,13,326,off-peak
2367,15,Monday,14,295,off-peak
2368,15,Monday,15,156,off-peak
2369,15,Monday,16,166,off-peak
2370,15,Monday,17,1088,peak
2371,15,Monday,18,812,peak
2372,15,Monday,19,844,peak
2373,15,Monday,20,242,off-peak
2374,15,Monday,21,171,off-peak
2375,15,Monday,22,131,off-peak
2376,15,Monday,23,312,off-peak
2377,15,Tuesday,0,282,off-peak
2378,15,Tuesday,1,260,off-peak
2379,15,Tuesday,2,319,off-peak
2380,15,Tuesday,3,272,off-peak
2381,15,Tuesday,4,104,off-peak
2382,15,Tuesday,5,395,off-peak
2383,15,Tuesday,6,237,off-peak
2384,15,Tuesday,7,1122,peak
2385,15,Tuesday,8,844,peak
2386,15,Tuesday,9,1043,peak
2387,15,Tuesday,10,263,off-peak
2388,15,Tuesday,11,278,off-peak
2389,15,Tuesday,12,107,off-peak
2390,15,Tuesday,13,300,off-peak
2391,15,Tuesday,14,263,off-peak
2392,15,Tuesday,15,334,off-peak
2393,15,Tuesday,16,102,off-peak
2394,15,Tuesday,17,978,peak
2395,15,Tuesday,18,988,peak
2396,15,Tuesday,19,1062,peak
2397,15,Tuesday,20,290,off-peak
2398,15,Tuesday,21,362,off-peak
2399,15,Tuesday,22,232,off-peak
2400,15,Tuesday,23,197,off-peak
2401,15,Wednesday,0,393,off-peak
2402,15,Wednesday,1,241,off-peak
2403,15,Wednesday,2,390,off-peak
2404,15,Wednesday,3,326,off-peak
2405,15,Wednesday,4,169,off-peak
2406,15,Wednesday,5,220,off-peak
2407,15,Wednesday,6,249,off-peak
2408,15,Wednesday,7,1134,peak
2409,15,Wednesday,8,964,peak
2410,15,Wednesday,9,954,peak
2411,15,Wednesday,10,126,off-peak
2412,15,Wednesday,11,182,off-peak
2413,15,Wednesday,12,183,off-peak
2414,15,Wednesday,13,156,off-peak
2415,15,Wednesday,14,353,off-peak
2416,15,Wednesday,15,248,off-peak
2417,15,Wednesday,16,251,off-peak
2418,15,Wednesday,17,1074,peak
2419,15,Wednesday,18,909,peak
2420,15,Wednesday,19,1020,peak
2421,15,Wednesday,20,368,off-peak
2422,15,Wednesday,21,227,off-peak
2423,15,Wednesday,22,344,off-peak
2424,15,Wednesday,23,348,off-peak
2425,15,Thursday,0,253,off-peak
2426,15,Thursday,1,399,off-peak
2427,15,Thursday,2,303,off-peak
2428,15,Thursday,3,116,off-peak
2429,15,Thursday,4,168,off-peak
2430,15,Thursday,5,137,off-peak
2431,15,Thursday,6,199,off-peak
2432,15,Thursday,7,817,peak
2433,15,Thursday,8,960,peak
2434,15,Thursday,9,1049,peak
2435,15,Thursday,10,225,off-peak
2436,15,Thursday,11,377,off-peak
2437,15,Thursday,12,120,off-peak
2438,15,Thursday,13,216,off-peak
2439,15,Thursday,14,206,off-peak
2440,15,Thursday,15,237,off-peak
2441,15,Thursday,16,135,off-peak
2442,15,Thursday,17,953,peak
2443,15,Thursday,18,866,peak
2444,15,Thursday,19,1191,peak
2445,15,Thursday,20,267,off-peak
2446,15,Thursday,21,221,off-peak
2447,15,Thursday,22,360,off-peak
2448,15,Thursday,23,281,off-peak
2449,15,Friday,0,302,off-peak
2450,15,Friday,1,209,off-peak
2451,15,Friday,2,129,off-peak
2452,15,Friday,3,303,off-peak
2453,15,Friday,4,256,off-peak
2454,15,Friday,5,171,off-peak
2455,15,Friday,6,197,off-peak
2456,15,Friday,7,1001,peak
2457,15,Friday,8,1123,peak
2458,15,Friday,9,915,peak
2459,15,Friday,10,396,off-peak
2460,15,Friday,11,353,off-peak
2461,15,Friday,12,348,off-peak
2462,15,Friday,13,267,off-peak
2463,15,Friday,14,124,off-peak
2464,15,Friday,15,236,off-peak
2465,15,Friday,16,327,off-peak
2466,15,Friday,17,980,peak
2467,15,Friday,18,977,peak
2468,15,Friday,19,1137,peak
2469,15,Friday,20,276,off-peak
2470,15,Friday,21,126,off-peak
2471,15,Friday,22,235,off-peak
2472,15,Friday,23,321,off-peak
2473,15,Saturday,0,206,off-peak
2474,15,Saturday,1,361,off-peak
2475,15,Saturday,2,267,off-peak
2476,15,Saturday,3,385,off-peak
2477,15,Saturday,4,235,off-peak
2478,15,Saturday,5,366,off-peak
2479,15,Saturday,6,114,off-peak
2480,15,Saturday,7,889,peak
2481,15,Saturday,8,934,peak
2482,15,Saturday,9,1169,peak
2483,15,Saturday,10,305,off-peak
2484,15,Saturday,11,396,off-peak
2485,15,Saturday,12,210,off-peak
2486,15,Saturday,13,216,off-peak
2487,15,Saturday,14,264,off-peak
2488,15,Saturday,15,299,off-peak
2489,15,Saturday,16,384,off-peak
2490,15,Saturday,17,1002,peak
2491,15,Saturday,18,892,peak
2492,15,Saturday,19,993,peak
2493,15,Saturday,20,141,off-peak
2494,15,Saturday,21,301,off-peak
2495,15,Saturday,22,106,off-peak
2496,15,Saturday,23,179,off-peak
2497,15,Sunday,0,333,off-peak
2498,15,Sunday,1,193,off-peak
2499,15,Sunday,2,150,off-peak
2500,15,Sunday,3,350,off-peak
2501,15,Sunday,4,275,off-peak
2502,15,Sunday,5,173,off-peak
2503,15,Sunday,6,286,off-peak
2504,15,Sunday,7,1015,peak
2505,15,Sunday,8,959,peak
2506,15,Sunday,9,831,peak
2507,15,Sunday,10,379,off-peak
2508,15,Sunday,11,276,off-peak
2509,15,Sunday,12,211,off-peak
2510,15,Sunday,13,388,off-peak
2511,15,Sunday,14,325,off-peak
2512,15,Sunday,15,217,off-peak
2513,15,Sunday,16,218,off-peak
2514,15,Sunday,17,961,peak
2515,15,Sunday,18,932,peak
2516,15,Sunday,19,947,peak
2517,15,Sunday,20,153,off-peak
2518,15,Sunday,21,329,off-peak
2519,15,Sunday,22,263,off-peak
2520,15,Sunday,23,344,off-peak
2521,16,Monday,0,384,off-peak
2522,16,Monday,1,184,off-peak
2523,16,Monday,2,332,off-peak
2524,16,Monday,3,102,off-peak
2525,16,Monday,4,219,off-peak
2526,16,Monday,5,120,off-peak
2527,16,Monday,6,320,off-peak
2528,16,Monday,7,1150,peak
2529,16,Monday,8,836,peak
2530,16,Monday,9,1048,peak
2531,16,Monday,10,399,off-peak
2532,16,Monday,11,127,off-peak
2533,16,Monday,12,262,off-peak
2534,16,Monday,13,339,off-peak
2535,16,Monday,14,107,off-peak
2536,16,Monday,15,384,off-peak
2537,16,Monday,16,221,off-peak
2538,16,Monday,17,926,peak
2539,16,Monday,18,1165,peak
2540,16,Monday,19,1187,peak
2541,16,Monday,20,109,off-peak
2542,16,Monday,21,194,off-peak
2543,16,Monday,22,277,off-peak
2544,16,Monday,23,270,off-peak
2545,16,Tuesday,0,222,off-peak
2546,16,Tuesday,1,144,off-peak
2547,16,Tuesday,2,359,off-peak
2548,16,Tuesday,3,344,off-peak
2549,16,Tuesday,4,313,off-peak
2550,16,Tuesday,5,276,off-peak
2551,16,Tuesday,6,319,off-peak
2552,16,Tuesday,7,1197,peak
2553,16,Tuesday,8,825,peak
2554,16,Tuesday,9,1155,peak
2555,16,Tuesday,10,208,off-peak
2556,16,Tuesday,11,186,off-peak
2557,16,Tuesday,12,247,off-peak
2558,16,Tuesday,13,188,off-peak
2559,16,Tuesday,14,354,off-peak
2560,16,Tuesday,15,362,off-peak
2561,16,Tuesday,16,391,off-peak
2562,16,Tuesday,17,903,peak
2563,16,Tuesday,18,1015,peak
2564,16,Tuesday,19,806,peak
2565,16,Tuesday,20,336,off-peak
2566,16,Tuesday,21,330,off-peak
2567,16,Tuesday,22,309,off-peak
2568,16,Tuesday,23,280,off-peak
2569,16,Wednesday,0,130,off-peak
2570,16,Wednesday,1,312,off-peak
2571,16,Wednesday,2,149,off-peak
2572,16,Wednesday,3,325,off-peak
2573,16,Wednesday,4,346,off-peak
2574,16,Wednesday,5,346,off-peak
2575,16,Wednesday,6,346,off-peak
2576,16,Wednesday,7,968,peak
2577,16,Wednesday,8,809,peak
2578,16,Wednesday,9,867,peak
2579,16,Wednesday,10,395,off-peak
2580,16,Wednesday,11,158,off-peak
2581,16,Wednesday,12,235,off-peak
2582,16,Wednesday,13,180,off-peak
2583,16,Wednesday,14,319,off-peak
2584,16,Wednesday,15,357,off-peak
2585,16,Wednesday,16,299,off-peak
2586,16,Wednesday,17,1038,peak
2587,16,Wednesday,18,901,peak
2588,16,Wednesday,19,834,peak
2589,16,Wednesday,20,257,off-peak
2590,16,Wednesday,21,157,off-peak
2591,16,Wednesday,22,219,off-peak
2592,16,Wednesday,23,316,off-peak
2593,16,Thursday,0,339,off-peak
2594,16,Thursday,1,358,off-peak
2595,16,Thursday,2,250,off-peak
2596,16,Thursday,3,389,off-peak
2597,16,Thursday,4,249,off-peak
2598,16,Thursday,5,264,off-peak
2599,16,Thursday,6,141,off-peak
2600,16,Thursday,7,844,peak
2601,16,Thursday,8,900,peak
2602,16,Thursday,9,936,peak
2603,16,Thursday,10,250,off-peak
2604,16,Thursday,11,353,off-peak
2605,16,Thursday,12,252,off-peak
2606,16,Thursday,13,146,off-peak
2607,16,Thursday,14,183,off-peak
2608,16,Thursday,15,248,off-peak
2609,16,Thursday,16,370,off-peak
2610,16,Thursday,17,802,peak
2611,16,Thursday,18,1120,peak
2612,16,Thursday,19,1178,peak
2613,16,Thursday,20,313,off-peak
2614,16,Thursday,21,176,off-peak
2615,16,Thursday,22,233,off-peak
2616,16,Thursday,23,213,off-peak
2617,16,Friday,0,310,off-peak
2618,16,Friday,1,362,off-peak
2619,16,Friday,2,345,off-peak
2620,16,Friday,3,373,off-peak
2621,16,Friday,4,348,off-peak
2622,16,Friday,5,215,off-peak
2623,16,Friday,6,394,off-peak
2624,16,Friday,7,1015,peak
2625,16,Friday,8,1126,peak
2626,16,Friday,9,814,peak
2627,16,Friday,10,185,off-peak
2628,16,Friday,11,219,off-peak
2629,16,Friday,12,191,off-peak
2630,16,Friday,13,175,off-peak
2631,16,Friday,14,190,off-peak
2632,16,Friday,15,395,off-peak
2633,16,Friday,16,110,off-peak
2634,16,Friday,17,860,peak
2635,16,Friday,18,1110,peak
2636,16,Friday,19,1011,peak
2637,16,Friday,20,190,off-peak
2638,16,Friday,21,390,off-peak
2639,16,Friday,22,115,off-peak
2640,16,Friday,23,126,off-peak
2641,16,Saturday,0,306,off-peak
2642,16,Saturday,1,117,off-peak
2643,16,Saturday,2,342,off-peak
2644,16,Saturday,3,270,off-peak
2645,16,Saturday,4,337,off-peak
2646,16,Saturday,5,327,off-peak
2647,16,Saturday,6,356,off-peak
2648,16,Saturday,7,1069,peak
2649,16,Saturday,8,1014,peak
2650,16,Saturday,9,1081,peak
2651,16,Saturday,10,112,off-peak
2652,16,Saturday,11,350,off-peak
2653,16,Saturday,12,297,off-peak
2654,16,Saturday,13,332,off-peak
2655,16,Saturday,14,274,off-peak
2656,16,Saturday,15,363,off-peak
2657,16,Saturday,16,156,off-peak
2658,16,Saturday,17,995,peak
2659,16,Saturday,18,1122,peak
2660,16,Saturday,19,1080,peak
2661,16,Saturday,20,225,off-peak
2662,16,Saturday,21,102,off-peak
2663,16,Saturday,22,392,off-peak
2664,16,Saturday,23,124,off-peak
2665,16,Sunday,0,331,off-peak
2666,16,Sunday,1,216,off-peak
2667,16,Sunday,2,332,off-peak
2668,16,Sunday,3,137,off-peak
2669,16,Sunday,4,320,off-peak
2670,16,Sunday,5,213,off-peak
2671,16,Sunday,6,276,off-peak
2672,16,Sunday,7,820,peak
2673,16,Sunday,8,1125,peak
2674,16,Sunday,9,910,peak
2675,16,Sunday,10,274,off-peak
2676,16,Sunday,11,100,off-peak
2677,16,Sunday,12,185,off-peak
2678,16,Sunday,13,252,off-peak
2679,16,Sunday,14,286,off-peak
2680,16,Sunday,15,256,off-peak
2681,16,Sunday,16,220,off-peak
2682,16,Sunday,17,1030,peak
2683,16,Sunday,18,1179,peak
2684,16,Sunday,19,922,peak
2685,16,Sunday,20,260,off-peak
2686,16,Sunday,21,202,off-peak
2687,16,Sunday,22,122,off-peak
2688,16,Sunday,23,357,off-peak
2689,17,Monday,0,372,off-peak
2690,17,Monday,1,308,off-peak
2691,17,Monday,2,361,off-peak
2692,17,Monday,3,162,off-peak
2693,17,Monday,4,388,off-peak
2694,17,Monday,5,122,off-peak
2695,17,Monday,6,192,off-peak
2696,17,Monday,7,823,peak
2697,17,Monday,8,942,peak
2698,17,Monday,9,1142,peak
2699,17,Monday,10,187,off-peak
2700,17,Monday,11,126,off-peak
2701,17,Monday,12,104,off-peak
2702,17,Monday,13,351,off-peak
