id,trip_id,station_id,occupancy_percentage,current_passengers,capacity,timestamp
962,10013,12,74.0,740,1000,2026-07-07 23:26:03.656141
963,10013,13,88.0,880,1000,2026-07-07 23:26:03.656188
964,10013,14,94.0,940,1000,2026-07-07 23:26:03.656238
965,10013,15,47.0,470,1000,2026-07-07 23:26:03.656287
966,10013,16,92.0,920,1000,2026-07-07 23:26:03.656336
967,10013,17,41.0,410,1000,2026-07-07 23:26:03.656382
968,10013,18,93.0,930,1000,2026-07-07 23:26:03.656425
969,10013,19,58.0,580,1000,2026-07-07 23:26:03.656488
970,10013,20,59.0,590,1000,2026-07-07 23:26:03.656541
971,10013,21,48.0,480,1000,2026-07-07 23:26:03.656585
972,10013,22,92.0,920,1000,2026-07-07 23:26:03.656635
973,10013,23,60.0,600,1000,2026-07-07 23:26:03.656680
974,10013,24,62.0,620,1000,2026-07-07 23:26:03.656724
975,10013,25,73.0,730,1000,2026-07-07 23:26:03.656769
976,10013,26,83.0,830,1000,2026-07-07 23:26:03.656813
977,10013,27,86.0,860,1000,2026-07-07 23:26:03.656857
978,10013,28,59.0,590,1000,2026-07-07 23:26:03.656908
979,10013,29,65.0,650,1000,2026-07-07 23:26:03.656951
980,10013,30,73.0,730,1000,2026-07-07 23:26:03.657000
981,10013,31,78.0,780,1000,2026-07-07 23:26:03.657048
982,10013,32,43.0,430,1000,2026-07-07 23:26:03.657092
983,10013,33,44.0,440,1000,2026-07-07 23:26:03.657136
984,10013,34,81.0,810,1000,2026-07-07 23:26:03.657182
985,10013,35,51.0,510,1000,2026-07-07 23:26:03.657225
986,10013,36,88.0,880,1000,2026-07-07 23:26:03.657274
987,10013,37,62.0,620,1000,2026-07-07 23:26:03.657319
988,10013,38,47.0,470,1000,2026-07-07 23:26:03.657363
989,10013,39,46.0,460,1000,2026-07-07 23:26:03.657407
990,10013,40,66.0,660,1000,2026-07-07 23:26:03.657457
991,10013,41,83.0,830,1000,2026-07-07 23:26:03.657508
992,10013,42,62.0,620,1000,2026-07-07 23:26:03.657557
993,10013,43,62.0,620,1000,2026-07-07 23:26:03.657602
994,10013,44,53.0,530,1000,2026-07-07 23:26:03.657647
995,10013,45,58.0,580,1000,2026-07-07 23:26:03.657691
996,10013,46,84.0,840,1000,2026-07-07 23:26:03.657735
997,10013,47,78.0,780,1000,2026-07-07 23:26:03.657785
998,10013,48,75.0,750,1000,2026-07-07 23:26:03.657834
999,10013,49,44.0,440,1000,2026-07-07 23:26:03.657878
1000,10013,50,44.0,440,1000,2026-07-07 23:26:03.657923
1001,10014,1,62.0,620,1000,2026-07-07 23:26:03.657974
1002,10014,2,44.0,440,1000,2026-07-07 23:26:03.658025
1003,10014,3,66.0,660,1000,2026-07-07 23:26:03.658070
1004,10014,4,57.0,570,1000,2026-07-07 23:26:03.658115
1005,10014,5,43.0,430,1000,2026-07-07 23:26:03.658159
1006,10014,6,62.0,620,1000,2026-07-07 23:26:03.658209
1007,10014,7,84.0,840,1000,2026-07-07 23:26:03.658253
1008,10014,8,66.0,660,1000,2026-07-07 23:26:03.658298
1009,10014,9,83.0,830,1000,2026-07-07 23:26:03.658342
1010,10014,10,92.0,920,1000,2026-07-07 23:26:03.658386
1011,10014,11,82.0,820,1000,2026-07-07 23:26:03.658436
1012,10014,12,75.0,750,1000,2026-07-07 23:26:03.658505
1013,10014,13,67.0,670,1000,2026-07-07 23:26:03.658552
1014,10014,14,88.0,880,1000,2026-07-07 23:26:03.658598
1015,10014,15,81.0,810,1000,2026-07-07 23:26:03.658645
1016,10014,16,69.0,690,1000,2026-07-07 23:26:03.658696
1017,10014,17,46.0,460,1000,2026-07-07 23:26:03.658741
1018,10014,18,42.0,420,1000,2026-07-07 23:26:03.658791
1019,10014,19,52.0,520,1000,2026-07-07 23:26:03.658836
1020,10014,20,66.0,660,1000,2026-07-07 23:26:03.658890
1021,10014,21,76.0,760,1000,2026-07-07 23:26:03.658939
1022,10014,22,89.0,890,1000,2026-07-07 23:26:03.658985
1023,10014,23,74.0,740,1000,2026-07-07 23:26:03.659029
1024,10014,24,92.0,920,1000,2026-07-07 23:26:03.659074
1025,10014,25,68.0,680,1000,2026-07-07 23:26:03.659117
1026,10014,26,73.0,730,1000,2026-07-07 23:26:03.659161
1027,10014,27,70.0,700,1000,2026-07-07 23:26:03.659207
1028,10014,28,92.0,920,1000,2026-07-07 23:26:03.659251
1029,10014,29,77.0,770,1000,2026-07-07 23:26:03.659301
1030,10014,30,66.0,660,1000,2026-07-07 23:26:03.659351
1031,10014,31,52.0,520,1000,2026-07-07 23:26:03.659396
1032,10014,32,81.0,810,1000,2026-07-07 23:26:03.659440
1033,10014,33,85.0,850,1000,2026-07-07 23:26:03.659485
1034,10014,34,89.0,890,1000,2026-07-07 23:26:03.659544
1035,10014,35,85.0,850,1000,2026-07-07 23:26:03.659590
1036,10014,36,87.0,870,1000,2026-07-07 23:26:03.659634
1037,10014,37,63.0,630,1000,2026-07-07 23:26:03.659679
1038,10014,38,70.0,700,1000,2026-07-07 23:26:03.659722
1039,10014,39,68.0,680,1000,2026-07-07 23:26:03.659767
1040,10014,40,72.0,720,1000,2026-07-07 23:26:03.659819
1041,10014,41,47.0,470,1000,2026-07-07 23:26:03.659864
1042,10014,42,47.0,470,1000,2026-07-07 23:26:03.659915
1043,10014,43,65.0,650,1000,2026-07-07 23:26:03.659961
1044,10014,44,60.0,600,1000,2026-07-07 23:26:03.660005
1045,10014,45,58.0,580,1000,2026-07-07 23:26:03.660049
1046,10014,46,61.0,610,1000,2026-07-07 23:26:03.660093
1047,10014,47,68.0,680,1000,2026-07-07 23:26:03.660137
1048,10014,48,82.0,820,1000,2026-07-07 23:26:03.660189
1049,10014,49,43.0,430,1000,2026-07-07 23:26:03.660233
1050,10014,50,58.0,580,1000,2026-07-07 23:26:03.660287
1051,10015,1,68.0,680,1000,2026-07-07 23:26:03.660334
1052,10015,2,68.0,680,1000,2026-07-07 23:26:03.660384
1053,10015,3,50.0,500,1000,2026-07-07 23:26:03.660430
1054,10015,4,47.0,470,1000,2026-07-07 23:26:03.660493
1055,10015,5,66.0,660,1000,2026-07-07 23:26:03.660539
1056,10015,6,87.0,870,1000,2026-07-07 23:26:03.660584
1057,10015,7,60.0,600,1000,2026-07-07 23:26:03.660628
1058,10015,8,66.0,660,1000,2026-07-07 23:26:03.660832
1059,10015,9,42.0,420,1000,2026-07-07 23:26:03.660886
1060,10015,10,95.0,950,1000,2026-07-07 23:26:03.660933
1061,10015,11,52.0,520,1000,2026-07-07 23:26:03.660984
1062,10015,12,71.0,710,1000,2026-07-07 23:26:03.661035
1063,10015,13,61.0,610,1000,2026-07-07 23:26:03.661080
1064,10015,14,84.0,840,1000,2026-07-07 23:26:03.661124
1065,10015,15,58.0,580,1000,2026-07-07 23:26:03.661170
1066,10015,16,80.0,800,1000,2026-07-07 23:26:03.661220
1067,10015,17,44.0,440,1000,2026-07-07 23:26:03.661267
1068,10015,18,61.0,610,1000,2026-07-07 23:26:03.661312
1069,10015,19,87.0,870,1000,2026-07-07 23:26:03.661364
1070,10015,20,80.0,800,1000,2026-07-07 23:26:03.661414
1071,10015,21,77.0,770,1000,2026-07-07 23:26:03.661459
1072,10015,22,91.0,910,1000,2026-07-07 23:26:03.661505
1073,10015,23,91.0,910,1000,2026-07-07 23:26:03.661549
1074,10015,24,67.0,670,1000,2026-07-07 23:26:03.661594
1075,10015,25,59.0,590,1000,2026-07-07 23:26:03.661639
1076,10015,26,79.0,790,1000,2026-07-07 23:26:03.661694
1077,10015,27,73.0,730,1000,2026-07-07 23:26:03.661739
1078,10015,28,40.0,400,1000,2026-07-07 23:26:03.661785
1079,10015,29,82.0,820,1000,2026-07-07 23:26:03.661835
1080,10015,30,88.0,880,1000,2026-07-07 23:26:03.661880
1081,10015,31,42.0,420,1000,2026-07-07 23:26:03.661923
1082,10015,32,80.0,800,1000,2026-07-07 23:26:03.661974
1083,10015,33,68.0,680,1000,2026-07-07 23:26:03.662020
1084,10015,34,95.0,950,1000,2026-07-07 23:26:03.662064
1085,10015,35,71.0,710,1000,2026-07-07 23:26:03.662109
1086,10015,36,50.0,500,1000,2026-07-07 23:26:03.662153
1087,10015,37,64.0,640,1000,2026-07-07 23:26:03.662197
1088,10015,38,62.0,620,1000,2026-07-07 23:26:03.662248
1089,10015,39,45.0,450,1000,2026-07-07 23:26:03.662297
1090,10015,40,94.0,940,1000,2026-07-07 23:26:03.662348
1091,10015,41,40.0,400,1000,2026-07-07 23:26:03.662393
1092,10015,42,71.0,710,1000,2026-07-07 23:26:03.662447
1093,10015,43,74.0,740,1000,2026-07-07 23:26:03.662804
1094,10015,44,65.0,650,1000,2026-07-07 23:26:03.662885
1095,10015,45,92.0,920,1000,2026-07-07 23:26:03.662937
1096,10015,46,46.0,460,1000,2026-07-07 23:26:03.662983
1097,10015,47,85.0,850,1000,2026-07-07 23:26:03.663028
1098,10015,48,43.0,430,1000,2026-07-07 23:26:03.663224
1099,10015,49,52.0,520,1000,2026-07-07 23:26:03.663293
1100,10015,50,71.0,710,1000,2026-07-07 23:26:03.663372
1101,10016,1,74.0,740,1000,2026-07-07 23:26:03.663447
1102,10016,2,92.0,920,1000,2026-07-07 23:26:03.663519
1103,10016,3,70.0,700,1000,2026-07-07 23:26:03.663568
1104,10016,4,63.0,630,1000,2026-07-07 23:26:03.663622
1105,10016,5,60.0,600,1000,2026-07-07 23:26:03.663667
1106,10016,6,44.0,440,1000,2026-07-07 23:26:03.663716
1107,10016,7,59.0,590,1000,2026-07-07 23:26:03.663769
1108,10016,8,58.0,580,1000,2026-07-07 23:26:03.663822
1109,10016,9,40.0,400,1000,2026-07-07 23:26:03.663868
1110,10016,10,77.0,770,1000,2026-07-07 23:26:03.663913
1111,10016,11,43.0,430,1000,2026-07-07 23:26:03.663963
1112,10016,12,49.0,490,1000,2026-07-07 23:26:03.664016
1113,10016,13,45.0,450,1000,2026-07-07 23:26:03.664069
1114,10016,14,94.0,940,1000,2026-07-07 23:26:03.664129
1115,10016,15,58.0,580,1000,2026-07-07 23:26:03.664322
1116,10016,16,46.0,460,1000,2026-07-07 23:26:03.664394
1117,10016,17,82.0,820,1000,2026-07-07 23:26:03.664447
1118,10016,18,88.0,880,1000,2026-07-07 23:26:03.664510
1119,10016,19,72.0,720,1000,2026-07-07 23:26:03.664571
1120,10016,20,87.0,870,1000,2026-07-07 23:26:03.664693
1121,10016,21,40.0,400,1000,2026-07-07 23:26:03.664809
1122,10016,22,61.0,610,1000,2026-07-07 23:26:03.664867
1123,10016,23,44.0,440,1000,2026-07-07 23:26:03.664913
1124,10016,24,75.0,750,1000,2026-07-07 23:26:03.664976
1125,10016,25,93.0,930,1000,2026-07-07 23:26:03.665021
1126,10016,26,67.0,670,1000,2026-07-07 23:26:03.665067
1127,10016,27,92.0,920,1000,2026-07-07 23:26:03.665111
1128,10016,28,80.0,800,1000,2026-07-07 23:26:03.665163
1129,10016,29,54.0,540,1000,2026-07-07 23:26:03.665222
1130,10016,30,54.0,540,1000,2026-07-07 23:26:03.665371
1131,10016,31,64.0,640,1000,2026-07-07 23:26:03.665453
1132,10016,32,61.0,610,1000,2026-07-07 23:26:03.665519
1133,10016,33,68.0,680,1000,2026-07-07 23:26:03.665577
1134,10016,34,89.0,890,1000,2026-07-07 23:26:03.665651
1135,10016,35,73.0,730,1000,2026-07-07 23:26:03.665699
1136,10016,36,95.0,950,1000,2026-07-07 23:26:03.665745
1137,10016,37,89.0,890,1000,2026-07-07 23:26:03.665874
1138,10016,38,44.0,440,1000,2026-07-07 23:26:03.665967
1139,10016,39,63.0,630,1000,2026-07-07 23:26:03.666047
1140,10016,40,44.0,440,1000,2026-07-07 23:26:03.666147
1141,10016,41,52.0,520,1000,2026-07-07 23:26:03.666236
1142,10016,42,82.0,820,1000,2026-07-07 23:26:03.666336
1143,10016,43,52.0,520,1000,2026-07-07 23:26:03.666427
1144,10016,44,78.0,780,1000,2026-07-07 23:26:03.666502
1145,10016,45,95.0,950,1000,2026-07-07 23:26:03.666646
1146,10016,46,67.0,670,1000,2026-07-07 23:26:03.666766
1147,10016,47,60.0,600,1000,2026-07-07 23:26:03.666847
1148,10016,48,75.0,750,1000,2026-07-07 23:26:03.666927
1149,10016,49,87.0,870,1000,2026-07-07 23:26:03.666999
1150,10016,50,93.0,930,1000,2026-07-07 23:26:03.667052
1151,10017,1,44.0,440,1000,2026-07-07 23:26:03.667102
1152,10017,2,88.0,880,1000,2026-07-07 23:26:03.667150
1153,10017,3,67.0,670,1000,2026-07-07 23:26:03.667195
1154,10017,4,67.0,670,1000,2026-07-07 23:26:03.667240
1155,10017,5,77.0,770,1000,2026-07-07 23:26:03.667284
1156,10017,6,91.0,910,1000,2026-07-07 23:26:03.667339
1157,10017,7,53.0,530,1000,2026-07-07 23:26:03.667390
1158,10017,8,52.0,520,1000,2026-07-07 23:26:03.667435
1159,10017,9,87.0,870,1000,2026-07-07 23:26:03.667480
1160,10017,10,57.0,570,1000,2026-07-07 23:26:03.667563
1161,10017,11,50.0,500,1000,2026-07-07 23:26:03.667615
1162,10017,12,88.0,880,1000,2026-07-07 23:26:03.667661
1163,10017,13,72.0,720,1000,2026-07-07 23:26:03.667708
1164,10017,14,62.0,620,1000,2026-07-07 23:26:03.667772
1165,10017,15,49.0,490,1000,2026-07-07 23:26:03.667826
1166,10017,16,71.0,710,1000,2026-07-07 23:26:03.667895
1167,10017,17,88.0,880,1000,2026-07-07 23:26:03.667984
1168,10017,18,44.0,440,1000,2026-07-07 23:26:03.668061
1169,10017,19,92.0,920,1000,2026-07-07 23:26:03.668131
1170,10017,20,74.0,740,1000,2026-07-07 23:26:03.668209
1171,10017,21,51.0,510,1000,2026-07-07 23:26:03.668278
1172,10017,22,88.0,880,1000,2026-07-07 23:26:03.668325
1173,10017,23,55.0,550,1000,2026-07-07 23:26:03.668371
1174,10017,24,47.0,470,1000,2026-07-07 23:26:03.668425
1175,10017,25,40.0,400,1000,2026-07-07 23:26:03.668471
1176,10017,26,42.0,420,1000,2026-07-07 23:26:03.668521
1177,10017,27,67.0,670,1000,2026-07-07 23:26:03.668571
1178,10017,28,56.0,560,1000,2026-07-07 23:26:03.668623
1179,10017,29,70.0,700,1000,2026-07-07 23:26:03.668668
1180,10017,30,51.0,510,1000,2026-07-07 23:26:03.668713
1181,10017,31,40.0,400,1000,2026-07-07 23:26:03.668757
1182,10017,32,57.0,570,1000,2026-07-07 23:26:03.668801
1183,10017,33,60.0,600,1000,2026-07-07 23:26:03.668845
1184,10017,34,89.0,890,1000,2026-07-07 23:26:03.668889
1185,10017,35,87.0,870,1000,2026-07-07 23:26:03.668933
1186,10017,36,68.0,680,1000,2026-07-07 23:26:03.668985
1187,10017,37,86.0,860,1000,2026-07-07 23:26:03.669031
1188,10017,38,41.0,410,1000,2026-07-07 23:26:03.669149
1189,10017,39,64.0,640,1000,2026-07-07 23:26:03.669198
1190,10017,40,47.0,470,1000,2026-07-07 23:26:03.669243
1191,10017,41,60.0,600,1000,2026-07-07 23:26:03.669319
1192,10017,42,47.0,470,1000,2026-07-07 23:26:03.669392
1193,10017,43,70.0,700,1000,2026-07-07 23:26:03.669447
1194,10017,44,44.0,440,1000,2026-07-07 23:26:03.669556
1195,10017,45,61.0,610,1000,2026-07-07 23:26:03.669608
1196,10017,46,94.0,940,1000,2026-07-07 23:26:03.669667
1197,10017,47,95.0,950,1000,2026-07-07 23:26:03.669712
1198,10017,48,59.0,590,1000,2026-07-07 23:26:03.669758
1199,10017,49,64.0,640,1000,2026-07-07 23:26:03.669802
1200,10017,50,44.0,440,1000,2026-07-07 23:26:03.669847
1201,10018,1,69.0,690,1000,2026-07-07 23:26:03.669894
1202,10018,2,51.0,510,1000,2026-07-07 23:26:03.669944
1203,10018,3,73.0,730,1000,2026-07-07 23:26:03.670028
1204,10018,4,77.0,770,1000,2026-07-07 23:26:03.670094
1205,10018,5,63.0,630,1000,2026-07-07 23:26:03.670149
1206,10018,6,67.0,670,1000,2026-07-07 23:26:03.670215
1207,10018,7,71.0,710,1000,2026-07-07 23:26:03.670294
1208,10018,8,65.0,650,1000,2026-07-07 23:26:03.670402
1209,10018,9,73.0,730,1000,2026-07-07 23:26:03.670490
1210,10018,10,95.0,950,1000,2026-07-07 23:26:03.670543
1211,10018,11,72.0,720,1000,2026-07-07 23:26:03.670591
1212,10018,12,93.0,930,1000,2026-07-07 23:26:03.670638
1213,10018,13,80.0,800,1000,2026-07-07 23:26:03.670682
1214,10018,14,45.0,450,1000,2026-07-07 23:26:03.670732
1215,10018,15,53.0,530,1000,2026-07-07 23:26:03.670779
1216,10018,16,42.0,420,1000,2026-07-07 23:26:03.670827
1217,10018,17,42.0,420,1000,2026-07-07 23:26:03.670872
1218,10018,18,43.0,430,1000,2026-07-07 23:26:03.670916
1219,10018,19,48.0,480,1000,2026-07-07 23:26:03.670965
1220,10018,20,66.0,660,1000,2026-07-07 23:26:03.671009
1221,10018,21,95.0,950,1000,2026-07-07 23:26:03.671055
1222,10018,22,42.0,420,1000,2026-07-07 23:26:03.671099
1223,10018,23,85.0,850,1000,2026-07-07 23:26:03.671146
1224,10018,24,42.0,420,1000,2026-07-07 23:26:03.671190
1225,10018,25,55.0,550,1000,2026-07-07 23:26:03.671245
1226,10018,26,70.0,700,1000,2026-07-07 23:26:03.671291
1227,10018,27,50.0,500,1000,2026-07-07 23:26:03.671335
1228,10018,28,78.0,780,1000,2026-07-07 23:26:03.671380
1229,10018,29,66.0,660,1000,2026-07-07 23:26:03.671424
1230,10018,30,84.0,840,1000,2026-07-07 23:26:03.671474
1231,10018,31,51.0,510,1000,2026-07-07 23:26:03.671518
1232,10018,32,93.0,930,1000,2026-07-07 23:26:03.671705
1233,10018,33,89.0,890,1000,2026-07-07 23:26:03.671778
1234,10018,34,75.0,750,1000,2026-07-07 23:26:03.671830
1235,10018,35,91.0,910,1000,2026-07-07 23:26:03.671880
1236,10018,36,47.0,470,1000,2026-07-07 23:26:03.671925
1237,10018,37,75.0,750,1000,2026-07-07 23:26:03.671968
1238,10018,38,45.0,450,1000,2026-07-07 23:26:03.672014
1239,10018,39,54.0,540,1000,2026-07-07 23:26:03.672057
1240,10018,40,42.0,420,1000,2026-07-07 23:26:03.672101
1241,10018,41,51.0,510,1000,2026-07-07 23:26:03.672150
1242,10018,42,51.0,510,1000,2026-07-07 23:26:03.672194
1243,10018,43,74.0,740,1000,2026-07-07 23:26:03.672238
1244,10018,44,63.0,630,1000,2026-07-07 23:26:03.672285
1245,10018,45,60.0,600,1000,2026-07-07 23:26:03.672333
1246,10018,46,83.0,830,1000,2026-07-07 23:26:03.672383
1247,10018,47,73.0,730,1000,2026-07-07 23:26:03.672430
1248,10018,48,67.0,670,1000,2026-07-07 23:26:03.672475
1249,10018,49,82.0,820,1000,2026-07-07 23:26:03.672519
1250,10018,50,43.0,430,1000,2026-07-07 23:26:03.672583
1251,10019,1,40.0,400,1000,2026-07-07 23:26:03.672636
1252,10019,2,52.0,520,1000,2026-07-07 23:26:03.672681
1253,10019,3,42.0,420,1000,2026-07-07 23:26:03.672725
1254,10019,4,43.0,430,1000,2026-07-07 23:26:03.672772
1255,10019,5,78.0,780,1000,2026-07-07 23:26:03.672816
1256,10019,6,49.0,490,1000,2026-07-07 23:26:03.672860
1257,10019,7,84.0,840,1000,2026-07-07 23:26:03.672908
1258,10019,8,80.0,800,1000,2026-07-07 23:26:03.672955
1259,10019,9,86.0,860,1000,2026-07-07 23:26:03.673004
1260,10019,10,92.0,920,1000,2026-07-07 23:26:03.673056
1261,10019,11,55.0,550,1000,2026-07-07 23:26:03.673108
1262,10019,12,94.0,940,1000,2026-07-07 23:26:03.673160
1263,10019,13,47.0,470,1000,2026-07-07 23:26:03.673212
1264,10019,14,86.0,860,1000,2026-07-07 23:26:03.673272
1265,10019,15,58.0,580,1000,2026-07-07 23:26:03.673326
1266,10019,16,90.0,900,1000,2026-07-07 23:26:03.673410
1267,10019,17,41.0,410,1000,2026-07-07 23:26:03.673469
1268,10019,18,90.0,900,1000,2026-07-07 23:26:03.673528
1269,10019,19,81.0,810,1000,2026-07-07 23:26:03.673581
1270,10019,20,45.0,450,1000,2026-07-07 23:26:03.673634
1271,10019,21,47.0,470,1000,2026-07-07 23:26:03.673687
1272,10019,22,66.0,660,1000,2026-07-07 23:26:03.673745
1273,10019,23,64.0,640,1000,2026-07-07 23:26:03.673804
1274,10019,24,76.0,760,1000,2026-07-07 23:26:03.673862
1275,10019,25,60.0,600,1000,2026-07-07 23:26:03.673919
1276,10019,26,81.0,810,1000,2026-07-07 23:26:03.673976
1277,10019,27,84.0,840,1000,2026-07-07 23:26:03.674021
1278,10019,28,50.0,500,1000,2026-07-07 23:26:03.674065
1279,10019,29,70.0,700,1000,2026-07-07 23:26:03.674108
1280,10019,30,48.0,480,1000,2026-07-07 23:26:03.674152
1281,10019,31,65.0,650,1000,2026-07-07 23:26:03.674195
1282,10019,32,55.0,550,1000,2026-07-07 23:26:03.674241
1283,10019,33,63.0,630,1000,2026-07-07 23:26:03.674289
1284,10019,34,42.0,420,1000,2026-07-07 23:26:03.674337
1285,10019,35,62.0,620,1000,2026-07-07 23:26:03.674381
1286,10019,36,94.0,940,1000,2026-07-07 23:26:03.674431
1287,10019,37,47.0,470,1000,2026-07-07 23:26:03.674476
1288,10019,38,56.0,560,1000,2026-07-07 23:26:03.674520
1289,10019,39,81.0,810,1000,2026-07-07 23:26:03.674567
1290,10019,40,86.0,860,1000,2026-07-07 23:26:03.674612
1291,10019,41,61.0,610,1000,2026-07-07 23:26:03.674656
1292,10019,42,61.0,610,1000,2026-07-07 23:26:03.674699
1293,10019,43,83.0,830,1000,2026-07-07 23:26:03.674749
1294,10019,44,45.0,450,1000,2026-07-07 23:26:03.674793
1295,10019,45,82.0,820,1000,2026-07-07 23:26:03.674837
1296,10019,46,84.0,840,1000,2026-07-07 23:26:03.674890
1297,10019,47,69.0,690,1000,2026-07-07 23:26:03.674934
1298,10019,48,48.0,480,1000,2026-07-07 23:26:03.674978
1299,10019,49,63.0,630,1000,2026-07-07 23:26:03.675023
1300,10019,50,52.0,520,1000,2026-07-07 23:26:03.675074
1301,1002,1,43.0,430,1000,2026-07-07 23:26:03.675119
1302,1002,2,52.0,520,1000,2026-07-07 23:26:03.675164
1303,1002,3,64.0,640,1000,2026-07-07 23:26:03.675214
1304,1002,4,91.0,910,1000,2026-07-07 23:26:03.675263
1305,1002,5,67.0,670,1000,2026-07-07 23:26:03.675313
1306,1002,6,81.0,810,1000,2026-07-07 23:26:03.675376
1307,1002,7,79.0,790,1000,2026-07-07 23:26:03.675422
1308,1002,8,80.0,800,1000,2026-07-07 23:26:03.675635
1309,1002,9,95.0,950,1000,2026-07-07 23:26:03.675682
1310,1002,10,89.0,890,1000,2026-07-07 23:26:03.675726
1311,1002,11,68.0,680,1000,2026-07-07 23:26:03.675771
1312,1002,12,62.0,620,1000,2026-07-07 23:26:03.675815
1313,1002,13,84.0,840,1000,2026-07-07 23:26:03.675867
1314,1002,14,49.0,490,1000,2026-07-07 23:26:03.675917
1315,1002,15,62.0,620,1000,2026-07-07 23:26:03.675967
1316,1002,16,72.0,720,1000,2026-07-07 23:26:03.676013
1317,1002,17,59.0,590,1000,2026-07-07 23:26:03.676057
1318,1002,18,61.0,610,1000,2026-07-07 23:26:03.676101
1319,1002,19,63.0,630,1000,2026-07-07 23:26:03.676144
1320,1002,20,47.0,470,1000,2026-07-07 23:26:03.676189
1321,1002,21,79.0,790,1000,2026-07-07 23:26:03.676240
1322,1002,22,47.0,470,1000,2026-07-07 23:26:03.676290
1323,1002,23,73.0,730,1000,2026-07-07 23:26:03.676340
1324,1002,24,49.0,490,1000,2026-07-07 23:26:03.676384
1325,1002,25,72.0,720,1000,2026-07-07 23:26:03.676431
1326,1002,26,71.0,710,1000,2026-07-07 23:26:03.676476
1327,1002,27,70.0,700,1000,2026-07-07 23:26:03.676522
1328,1002,28,83.0,830,1000,2026-07-07 23:26:03.676573
1329,1002,29,75.0,750,1000,2026-07-07 23:26:03.676617
1330,1002,30,41.0,410,1000,2026-07-07 23:26:03.676661
1331,1002,31,67.0,670,1000,2026-07-07 23:26:03.676711
1332,1002,32,77.0,770,1000,2026-07-07 23:26:03.676760
1333,1002,33,89.0,890,1000,2026-07-07 23:26:03.676804
1334,1002,34,53.0,530,1000,2026-07-07 23:26:03.676850
1335,1002,35,74.0,740,1000,2026-07-07 23:26:03.676894
1336,1002,36,46.0,460,1000,2026-07-07 23:26:03.676938
1337,1002,37,88.0,880,1000,2026-07-07 23:26:03.676985
1338,1002,38,84.0,840,1000,2026-07-07 23:26:03.677029
1339,1002,39,81.0,810,1000,2026-07-07 23:26:03.677072
1340,1002,40,49.0,490,1000,2026-07-07 23:26:03.677119
1341,1002,41,59.0,590,1000,2026-07-07 23:26:03.677164
1342,1002,42,41.0,410,1000,2026-07-07 23:26:03.677216
1343,1002,43,78.0,780,1000,2026-07-07 23:26:03.677273
1344,1002,44,46.0,460,1000,2026-07-07 23:26:03.677350
1345,1002,45,71.0,710,1000,2026-07-07 23:26:03.677467
1346,1002,46,42.0,420,1000,2026-07-07 23:26:03.677528
1347,1002,47,85.0,850,1000,2026-07-07 23:26:03.677583
1348,1002,48,92.0,920,1000,2026-07-07 23:26:03.677629
1349,1002,49,48.0,480,1000,2026-07-07 23:26:03.677674
1350,1002,50,59.0,590,1000,2026-07-07 23:26:03.677718
1351,10020,1,56.0,560,1000,2026-07-07 23:26:03.677766
1352,10020,2,84.0,840,1000,2026-07-07 23:26:03.677818
1353,10020,3,70.0,700,1000,2026-07-07 23:26:03.677883
1354,10020,4,48.0,480,1000,2026-07-07 23:26:03.677955
1355,10020,5,55.0,550,1000,2026-07-07 23:26:03.678009
1356,10020,6,50.0,500,1000,2026-07-07 23:26:03.678070
1357,10020,7,88.0,880,1000,2026-07-07 23:26:03.678121
1358,10020,8,44.0,440,1000,2026-07-07 23:26:03.678191
1359,10020,9,90.0,900,1000,2026-07-07 23:26:03.678238
1360,10020,10,75.0,750,1000,2026-07-07 23:26:03.678283
1361,10020,11,40.0,400,1000,2026-07-07 23:26:03.678332
1362,10020,12,55.0,550,1000,2026-07-07 23:26:03.678525
1363,10020,13,89.0,890,1000,2026-07-07 23:26:03.678651
1364,10020,14,77.0,770,1000,2026-07-07 23:26:03.678723
1365,10020,15,65.0,650,1000,2026-07-07 23:26:03.678770
1366,10020,16,70.0,700,1000,2026-07-07 23:26:03.678815
1367,10020,17,43.0,430,1000,2026-07-07 23:26:03.678859
1368,10020,18,86.0,860,1000,2026-07-07 23:26:03.678905
1369,10020,19,89.0,890,1000,2026-07-07 23:26:03.678964
1370,10020,20,69.0,690,1000,2026-07-07 23:26:03.679013
1371,10020,21,54.0,540,1000,2026-07-07 23:26:03.679060
1372,10020,22,61.0,610,1000,2026-07-07 23:26:03.679105
1373,10020,23,81.0,810,1000,2026-07-07 23:26:03.679150
1374,10020,24,47.0,470,1000,2026-07-07 23:26:03.679193
1375,10020,25,69.0,690,1000,2026-07-07 23:26:03.679237
1376,10020,26,91.0,910,1000,2026-07-07 23:26:03.679285
1377,10020,27,44.0,440,1000,2026-07-07 23:26:03.679330
1378,10020,28,64.0,640,1000,2026-07-07 23:26:03.679378
1379,10020,29,55.0,550,1000,2026-07-07 23:26:03.679424
1380,10020,30,80.0,800,1000,2026-07-07 23:26:03.679468
1381,10020,31,87.0,870,1000,2026-07-07 23:26:03.679518
1382,10020,32,63.0,630,1000,2026-07-07 23:26:03.679562
1383,10020,33,77.0,770,1000,2026-07-07 23:26:03.679607
1384,10020,34,59.0,590,1000,2026-07-07 23:26:03.679658
1385,10020,35,71.0,710,1000,2026-07-07 23:26:03.679707
